stock;year;sex;age;N
cancer;2016;1;23;109
cancer;2016;1;24;123
cancer;2016;1;25;130
cancer;2016;1;26;178
cancer;2016;1;27;135
cancer;2016;1;28;130
cancer;2016;1;29;146
cancer;2016;1;30;148
cancer;2016;1;31;174
cancer;2016;1;32;179
cancer;2016;1;33;189
cancer;2016;1;34;164
cancer;2016;1;35;204
cancer;2016;1;36;216
cancer;2016;1;37;224
cancer;2016;1;38;230
cancer;2016;1;39;206
cancer;2016;1;40;259
cancer;2016;1;41;295
cancer;2016;1;42;314
cancer;2016;1;43;338
cancer;2016;1;44;338
cancer;2016;1;45;389
cancer;2016;1;46;396
cancer;2016;1;47;417
cancer;2016;1;48;490
cancer;2016;1;49;554
cancer;2016;1;50;589
cancer;2016;1;51;697
cancer;2016;1;52;749
cancer;2016;1;53;856
cancer;2016;1;54;886
cancer;2016;1;55;1003
cancer;2016;1;56;1088
cancer;2016;1;57;1141
cancer;2016;1;58;1275
cancer;2016;1;59;1484
cancer;2016;1;60;1609
cancer;2016;1;61;1742
cancer;2016;1;62;1956
cancer;2016;1;63;2076
cancer;2016;1;64;2233
cancer;2016;1;65;2278
cancer;2016;1;66;2512
cancer;2016;1;67;2754
cancer;2016;1;68;3104
cancer;2016;1;69;3194
cancer;2016;1;70;3341
cancer;2016;1;71;3306
cancer;2016;1;72;3321
cancer;2016;1;73;2974
cancer;2016;1;74;2646
cancer;2016;1;75;2203
cancer;2016;1;76;2119
cancer;2016;1;77;2028
cancer;2016;1;78;1804
cancer;2016;1;79;1690
cancer;2016;1;80;1405
cancer;2016;1;81;1256
cancer;2016;1;82;1139
cancer;2016;1;83;1024
cancer;2016;1;84;891
cancer;2016;1;85;760
cancer;2016;1;86;718
cancer;2016;1;87;631
cancer;2016;1;88;482
cancer;2016;1;89;410
cancer;2016;1;90;322
cancer;2016;1;91;260
cancer;2016;1;92;184
cancer;2016;1;93;153
cancer;2016;1;94;103
cancer;2016;1;95;81
cancer;2016;1;96;58
cancer;2016;1;97;34
cancer;2016;1;98;22
cancer;2016;1;99;14
cancer;2016;1;100;16
cancer;2016;2;0;7
cancer;2016;2;1;22
cancer;2016;2;2;31
cancer;2016;2;3;38
cancer;2016;2;4;50
cancer;2016;2;5;43
cancer;2016;2;6;62
cancer;2016;2;7;38
cancer;2016;2;8;33
cancer;2016;2;9;35
cancer;2016;2;10;17
cancer;2016;2;11;23
cancer;2016;2;12;30
cancer;2016;2;13;28
cancer;2016;2;14;27
cancer;2016;2;15;27
cancer;2016;2;16;41
cancer;2016;2;17;52
cancer;2016;2;18;55
cancer;2016;2;19;61
cancer;2016;2;20;55
cancer;2016;2;21;68
cancer;2016;2;22;99
cancer;2016;2;23;88
cancer;2016;2;24;122
cancer;2016;2;25;132
cancer;2016;2;26;149
cancer;2016;2;27;193
cancer;2016;2;28;203
cancer;2016;2;29;210
cancer;2016;2;30;226
cancer;2016;2;31;267
cancer;2016;2;32;292
cancer;2016;2;33;298
cancer;2016;2;34;326
cancer;2016;2;35;347
cancer;2016;2;36;405
cancer;2016;2;37;431
cancer;2016;2;38;417
cancer;2016;2;39;508
cancer;2016;2;40;553
cancer;2016;2;41;643
cancer;2016;2;42;636
cancer;2016;2;43;708
cancer;2016;2;44;818
cancer;2016;2;45;891
cancer;2016;2;46;887
cancer;2016;2;47;937
cancer;2016;2;48;1099
cancer;2016;2;49;1160
cancer;2016;2;50;1285
cancer;2016;2;51;1408
cancer;2016;2;52;1380
cancer;2016;2;53;1334
cancer;2016;2;54;1341
cancer;2016;2;55;1319
cancer;2016;2;56;1308
cancer;2016;2;57;1386
cancer;2016;2;58;1393
cancer;2016;2;59;1669
cancer;2016;2;60;1665
cancer;2016;2;61;1673
cancer;2016;2;62;1772
cancer;2016;2;63;1869
cancer;2016;2;64;1926
cancer;2016;2;65;2042
cancer;2016;2;66;2238
cancer;2016;2;67;2293
cancer;2016;2;68;2480
cancer;2016;2;69;2599
cancer;2016;2;70;2742
cancer;2016;2;71;2738
cancer;2016;2;72;2718
cancer;2016;2;73;2596
cancer;2016;2;74;2283
cancer;2016;2;75;2035
cancer;2016;2;76;1803
cancer;2016;2;77;1699
cancer;2016;2;78;1535
cancer;2016;2;79;1449
cancer;2016;2;80;1385
cancer;2016;2;81;1183
cancer;2016;2;82;1125
cancer;2016;2;83;995
cancer;2016;2;84;1016
cancer;2016;2;85;918
cancer;2016;2;86;807
cancer;2016;2;87;720
cancer;2016;2;88;652
cancer;2016;2;89;555
cancer;2016;2;90;487
cancer;2016;2;91;376
cancer;2016;2;92;346
cancer;2016;2;93;251
cancer;2016;2;94;190
cancer;2016;2;95;173
cancer;2016;2;96;125
cancer;2016;2;97;86
cancer;2016;2;98;46
cancer;2016;2;99;29
cancer;2016;2;100;51
cancer;2017;1;0;11
cancer;2017;1;1;17
cancer;2017;1;2;35
cancer;2017;1;3;48
cancer;2017;1;4;61
cancer;2017;1;5;49
cancer;2017;1;6;58
cancer;2017;1;7;44
cancer;2017;1;8;48
cancer;2017;1;9;38
cancer;2017;1;10;34
cancer;2017;1;11;27
cancer;2017;1;12;40
cancer;2017;1;13;36
cancer;2017;1;14;34
cancer;2017;1;15;42
cancer;2017;1;16;30
cancer;2017;1;17;46
cancer;2017;1;18;44
cancer;2017;1;19;60
cancer;2017;1;20;60
cancer;2017;1;21;71
cancer;2017;1;22;79
cancer;2017;1;23;81
cancer;2017;1;24;128
cancer;2017;1;25;137
cancer;2017;1;26;132
cancer;2017;1;27;193
cancer;2017;1;28;136
cancer;2017;1;29;152
cancer;2017;1;30;160
cancer;2017;1;31;159
cancer;2017;1;32;197
cancer;2017;1;33;197
cancer;2017;1;34;193
cancer;2017;1;35;187
cancer;2017;1;36;224
cancer;2017;1;37;230
cancer;2017;1;38;247
cancer;2017;1;39;228
cancer;2017;1;40;245
cancer;2017;1;41;271
cancer;2017;1;42;326
cancer;2017;1;43;316
cancer;2017;1;44;362
cancer;2017;1;45;392
cancer;2017;1;46;406
cancer;2017;1;47;436
cancer;2017;1;48;471
cancer;2017;1;49;558
cancer;2017;1;50;622
cancer;2017;1;51;669
cancer;2017;1;52;837
cancer;2017;1;53;852
cancer;2017;1;54;920
cancer;2017;1;55;999
cancer;2017;1;56;1099
cancer;2017;1;57;1250
cancer;2017;1;58;1312
cancer;2017;1;59;1428
cancer;2017;1;60;1640
cancer;2017;1;61;1869
cancer;2017;1;62;1860
cancer;2017;1;63;2127
cancer;2017;1;64;2264
cancer;2017;1;65;2355
cancer;2017;1;66;2449
cancer;2017;1;67;2706
cancer;2017;1;68;2979
cancer;2017;1;69;3237
cancer;2017;1;70;3254
cancer;2017;1;71;3297
cancer;2017;1;72;3326
cancer;2017;1;73;3343
cancer;2017;1;74;2970
cancer;2017;1;75;2654
cancer;2017;1;76;2187
cancer;2017;1;77;2047
cancer;2017;1;78;1879
cancer;2017;1;79;1779
cancer;2017;1;80;1610
cancer;2017;1;81;1309
cancer;2017;1;82;1237
cancer;2017;1;83;1052
cancer;2017;1;84;940
cancer;2017;1;85;782
cancer;2017;1;86;697
cancer;2017;1;87;639
cancer;2017;1;88;508
cancer;2017;1;89;441
cancer;2017;1;90;358
cancer;2017;1;91;248
cancer;2017;1;92;210
cancer;2017;1;93;138
cancer;2017;1;94;112
cancer;2017;1;95;70
cancer;2017;1;96;61
cancer;2017;1;97;34
cancer;2017;1;98;12
cancer;2017;1;99;9
cancer;2017;1;100;16
cancer;2017;2;0;5
cancer;2017;2;1;21
cancer;2017;2;2;28
cancer;2017;2;3;44
cancer;2017;2;4;47
cancer;2017;2;5;57
cancer;2017;2;6;47
cancer;2017;2;7;50
cancer;2017;2;8;32
cancer;2017;2;9;36
cancer;2017;2;10;32
cancer;2017;2;11;23
cancer;2017;2;12;25
cancer;2017;2;13;31
cancer;2017;2;14;35
cancer;2017;2;15;30
cancer;2017;2;16;30
cancer;2017;2;17;50
cancer;2017;2;18;64
cancer;2017;2;19;56
cancer;2017;2;20;71
cancer;2017;2;21;66
cancer;2017;2;22;81
cancer;2017;2;23;117
cancer;2017;2;24;106
cancer;2017;2;25;146
cancer;2017;2;26;147
cancer;2017;2;27;182
cancer;2017;2;28;204
cancer;2017;2;29;235
cancer;2017;2;30;232
cancer;2017;2;31;258
cancer;2017;2;32;317
cancer;2017;2;33;324
cancer;2017;2;34;339
cancer;2017;2;35;334
cancer;2017;2;36;375
cancer;2017;2;37;416
cancer;2017;2;38;467
cancer;2017;2;39;451
cancer;2017;2;40;596
cancer;2017;2;41;602
cancer;2017;2;42;720
cancer;2017;2;43;682
cancer;2017;2;44;769
cancer;2017;2;45;891
cancer;2017;2;46;982
cancer;2017;2;47;985
cancer;2017;2;48;1024
cancer;2017;2;49;1181
cancer;2017;2;50;1251
cancer;2017;2;51;1339
cancer;2017;2;52;1433
cancer;2017;2;53;1440
cancer;2017;2;54;1388
cancer;2017;2;55;1408
cancer;2017;2;56;1300
cancer;2017;2;57;1403
cancer;2017;2;58;1455
cancer;2017;2;59;1486
cancer;2017;2;60;1701
cancer;2017;2;61;1766
cancer;2017;2;62;1801
cancer;2017;2;63;1877
cancer;2017;2;64;1974
cancer;2017;2;65;1963
cancer;2017;2;66;2086
cancer;2017;2;67;2311
cancer;2017;2;68;2421
cancer;2017;2;69;2516
cancer;2017;2;70;2648
cancer;2017;2;71;2811
cancer;2017;2;72;2767
cancer;2017;2;73;2773
cancer;2017;2;74;2659
cancer;2017;2;75;2206
cancer;2017;2;76;1947
cancer;2017;2;77;1781
cancer;2017;2;78;1614
cancer;2017;2;79;1484
cancer;2017;2;80;1449
cancer;2017;2;81;1365
cancer;2017;2;82;1156
cancer;2017;2;83;1091
cancer;2017;2;84;958
cancer;2017;2;85;976
cancer;2017;2;86;849
cancer;2017;2;87;748
cancer;2017;2;88;644
cancer;2017;2;89;583
cancer;2017;2;90;489
cancer;2017;2;91;384
cancer;2017;2;92;332
cancer;2017;2;93;301
cancer;2017;2;94;207
cancer;2017;2;95;155
cancer;2017;2;96;120
cancer;2017;2;97;97
cancer;2017;2;98;49
cancer;2017;2;99;26
cancer;2017;2;100;48
cancer;2018;1;0;6
cancer;2018;1;1;18
cancer;2018;1;2;27
cancer;2018;1;3;49
cancer;2018;1;4;51
cancer;2018;1;5;60
cancer;2018;1;6;44
cancer;2018;1;7;53
cancer;2018;1;8;42
cancer;2018;1;9;44
cancer;2018;1;10;36
cancer;2018;1;11;30
cancer;2018;1;12;25
cancer;2018;1;13;42
cancer;2018;1;14;40
cancer;2018;1;15;36
cancer;2018;1;16;39
cancer;2018;1;17;36
cancer;2018;1;18;48
cancer;2018;1;19;49
cancer;2018;1;20;72
cancer;2018;1;21;66
cancer;2018;1;22;74
cancer;2018;1;23;85
cancer;2018;1;24;99
cancer;2018;1;25;125
cancer;2018;1;26;147
cancer;2018;1;27;148
cancer;2018;1;28;187
cancer;2018;1;29;146
cancer;2018;1;30;171
cancer;2018;1;31;155
cancer;2018;1;32;170
cancer;2018;1;33;210
cancer;2018;1;34;203
cancer;2018;1;35;209
cancer;2018;1;36;201
cancer;2018;1;37;236
cancer;2018;1;38;242
cancer;2018;1;39;256
cancer;2018;1;40;252
cancer;2018;1;41;269
cancer;2018;1;42;278
cancer;2018;1;43;329
cancer;2018;1;44;352
cancer;2018;1;45;377
cancer;2018;1;46;424
cancer;2018;1;47;441
cancer;2018;1;48;461
cancer;2018;1;49;519
cancer;2018;1;50;617
cancer;2018;1;51;704
cancer;2018;1;52;805
cancer;2018;1;53;962
cancer;2018;1;54;955
cancer;2018;1;55;1026
cancer;2018;1;56;1119
cancer;2018;1;57;1237
cancer;2018;1;58;1377
cancer;2018;1;59;1450
cancer;2018;1;60;1535
cancer;2018;1;61;1845
cancer;2018;1;62;2048
cancer;2018;1;63;2052
cancer;2018;1;64;2273
cancer;2018;1;65;2426
cancer;2018;1;66;2463
cancer;2018;1;67;2555
cancer;2018;1;68;2880
cancer;2018;1;69;3040
cancer;2018;1;70;3354
cancer;2018;1;71;3298
cancer;2018;1;72;3254
cancer;2018;1;73;3403
cancer;2018;1;74;3282
cancer;2018;1;75;3017
cancer;2018;1;76;2699
cancer;2018;1;77;2206
cancer;2018;1;78;2029
cancer;2018;1;79;1853
cancer;2018;1;80;1730
cancer;2018;1;81;1536
cancer;2018;1;82;1214
cancer;2018;1;83;1120
cancer;2018;1;84;1013
cancer;2018;1;85;869
cancer;2018;1;86;737
cancer;2018;1;87;623
cancer;2018;1;88;563
cancer;2018;1;89;416
cancer;2018;1;90;356
cancer;2018;1;91;283
cancer;2018;1;92;189
cancer;2018;1;93;169
cancer;2018;1;94;110
cancer;2018;1;95;83
cancer;2018;1;96;51
cancer;2018;1;97;34
cancer;2018;1;98;30
cancer;2018;1;99;11
cancer;2018;1;100;20
cancer;2018;2;0;7
cancer;2018;2;1;10
cancer;2018;2;2;32
cancer;2018;2;3;33
cancer;2018;2;4;52
cancer;2018;2;5;51
cancer;2018;2;6;52
cancer;2018;2;7;46
cancer;2018;2;8;34
cancer;2018;2;9;31
cancer;2018;2;10;37
cancer;2018;2;11;32
cancer;2018;2;12;24
cancer;2018;2;13;30
cancer;2018;2;14;36
cancer;2018;2;15;44
cancer;2018;2;16;39
cancer;2018;2;17;44
cancer;2018;2;18;44
cancer;2018;2;19;65
cancer;2018;2;20;60
cancer;2018;2;21;78
cancer;2018;2;22;80
cancer;2018;2;23;96
cancer;2018;2;24;126
cancer;2018;2;25;127
cancer;2018;2;26;158
cancer;2018;2;27;168
cancer;2018;2;28;210
cancer;2018;2;29;224
cancer;2018;2;30;277
cancer;2018;2;31;272
cancer;2018;2;32;281
cancer;2018;2;33;341
cancer;2018;2;34;330
cancer;2018;2;35;364
cancer;2018;2;36;363
cancer;2018;2;37;414
cancer;2018;2;38;469
cancer;2018;2;39;502
cancer;2018;2;40;514
cancer;2018;2;41;627
cancer;2018;2;42;648
cancer;2018;2;43;769
cancer;2018;2;44;760
cancer;2018;2;45;836
cancer;2018;2;46;999
cancer;2018;2;47;1022
cancer;2018;2;48;1076
cancer;2018;2;49;1147
cancer;2018;2;50;1253
cancer;2018;2;51;1330
cancer;2018;2;52;1440
cancer;2018;2;53;1432
cancer;2018;2;54;1499
cancer;2018;2;55;1421
cancer;2018;2;56;1459
cancer;2018;2;57;1360
cancer;2018;2;58;1470
cancer;2018;2;59;1545
cancer;2018;2;60;1547
cancer;2018;2;61;1729
cancer;2018;2;62;1860
cancer;2018;2;63;1863
cancer;2018;2;64;1923
cancer;2018;2;65;2038
cancer;2018;2;66;2074
cancer;2018;2;67;2137
cancer;2018;2;68;2319
cancer;2018;2;69;2540
cancer;2018;2;70;2646
cancer;2018;2;71;2692
cancer;2018;2;72;2883
cancer;2018;2;73;2815
cancer;2018;2;74;2814
cancer;2018;2;75;2655
cancer;2018;2;76;2162
cancer;2018;2;77;1918
cancer;2018;2;78;1741
cancer;2018;2;79;1601
cancer;2018;2;80;1459
cancer;2018;2;81;1418
cancer;2018;2;82;1335
cancer;2018;2;83;1109
cancer;2018;2;84;1033
cancer;2018;2;85;927
cancer;2018;2;86;895
cancer;2018;2;87;770
cancer;2018;2;88;703
cancer;2018;2;89;584
cancer;2018;2;90;459
cancer;2018;2;91;415
cancer;2018;2;92;309
cancer;2018;2;93;235
cancer;2018;2;94;246
cancer;2018;2;95;159
cancer;2018;2;96;111
cancer;2018;2;97;108
cancer;2018;2;98;65
cancer;2018;2;99;38
cancer;2018;2;100;52
cancer;2019;1;0;9
cancer;2019;1;1;18
cancer;2019;1;2;36
cancer;2019;1;3;44
cancer;2019;1;4;58
cancer;2019;1;5;58
cancer;2019;1;6;50
cancer;2019;1;7;38
cancer;2019;1;8;48
cancer;2019;1;9;39
cancer;2019;1;10;39
cancer;2019;1;11;37
cancer;2019;1;12;29
cancer;2019;1;13;22
cancer;2019;1;14;37
cancer;2019;1;15;39
cancer;2019;1;16;41
cancer;2019;1;17;57
cancer;2019;1;18;50
cancer;2019;1;19;56
cancer;2019;1;20;50
cancer;2019;1;21;82
cancer;2019;1;22;65
cancer;2019;1;23;77
cancer;2019;1;24;92
cancer;2019;1;25;110
cancer;2019;1;26;119
cancer;2019;1;27;160
cancer;2019;1;28;163
cancer;2019;1;29;194
cancer;2019;1;30;162
cancer;2019;1;31;187
cancer;2019;1;32;165
cancer;2019;1;33;175
cancer;2019;1;34;226
cancer;2019;1;35;230
cancer;2019;1;36;213
cancer;2019;1;37;223
cancer;2019;1;38;229
cancer;2019;1;39;275
cancer;2019;1;40;272
cancer;2019;1;41;271
cancer;2019;1;42;295
cancer;2019;1;43;285
cancer;2019;1;44;349
cancer;2019;1;45;368
cancer;2019;1;46;415
cancer;2019;1;47;480
cancer;2019;1;48;497
cancer;2019;1;49;523
cancer;2019;1;50;599
cancer;2019;1;51;684
cancer;2019;1;52;816
cancer;2019;1;53;926
cancer;2019;1;54;1038
cancer;2019;1;55;1105
cancer;2019;1;56;1139
cancer;2019;1;57;1211
cancer;2019;1;58;1375
cancer;2019;1;59;1493
cancer;2019;1;60;1654
cancer;2019;1;61;1724
cancer;2019;1;62;2022
cancer;2019;1;63;2182
cancer;2019;1;64;2140
cancer;2019;1;65;2445
cancer;2019;1;66;2515
cancer;2019;1;67;2576
cancer;2019;1;68;2672
cancer;2019;1;69;2956
cancer;2019;1;70;3071
cancer;2019;1;71;3272
cancer;2019;1;72;3282
cancer;2019;1;73;3210
cancer;2019;1;74;3288
cancer;2019;1;75;3149
cancer;2019;1;76;3049
cancer;2019;1;77;2681
cancer;2019;1;78;2240
cancer;2019;1;79;1990
cancer;2019;1;80;1822
cancer;2019;1;81;1643
cancer;2019;1;82;1465
cancer;2019;1;83;1161
cancer;2019;1;84;1051
cancer;2019;1;85;914
cancer;2019;1;86;752
cancer;2019;1;87;692
cancer;2019;1;88;558
cancer;2019;1;89;477
cancer;2019;1;90;354
cancer;2019;1;91;272
cancer;2019;1;92;214
cancer;2019;1;93;161
cancer;2019;1;94;155
cancer;2019;1;95;67
cancer;2019;1;96;63
cancer;2019;1;97;41
cancer;2019;1;98;20
cancer;2019;1;99;17
cancer;2019;1;100;18
cancer;2019;2;0;8
cancer;2019;2;1;11
cancer;2019;2;2;22
cancer;2019;2;3;44
cancer;2019;2;4;40
cancer;2019;2;5;59
cancer;2019;2;6;48
cancer;2019;2;7;49
cancer;2019;2;8;42
cancer;2019;2;9;30
cancer;2019;2;10;34
cancer;2019;2;11;36
cancer;2019;2;12;37
cancer;2019;2;13;26
cancer;2019;2;14;38
cancer;2019;2;15;35
cancer;2019;2;16;44
cancer;2019;2;17;50
cancer;2019;2;18;49
cancer;2019;2;19;41
cancer;2019;2;20;78
cancer;2019;2;21;68
cancer;2019;2;22;81
cancer;2019;2;23;85
cancer;2019;2;24;115
cancer;2019;2;25;136
cancer;2019;2;26;148
cancer;2019;2;27;180
cancer;2019;2;28;186
cancer;2019;2;29;235
cancer;2019;2;30;240
cancer;2019;2;31;306
cancer;2019;2;32;283
cancer;2019;2;33;304
cancer;2019;2;34;350
cancer;2019;2;35;369
cancer;2019;2;36;395
cancer;2019;2;37;405
cancer;2019;2;38;446
cancer;2019;2;39;528
cancer;2019;2;40;567
cancer;2019;2;41;580
cancer;2019;2;42;658
cancer;2019;2;43;709
cancer;2019;2;44;821
cancer;2019;2;45;821
cancer;2019;2;46;929
cancer;2019;2;47;1056
cancer;2019;2;48;1092
cancer;2019;2;49;1171
cancer;2019;2;50;1227
cancer;2019;2;51;1319
cancer;2019;2;52;1391
cancer;2019;2;53;1482
cancer;2019;2;54;1466
cancer;2019;2;55;1554
cancer;2019;2;56;1481
cancer;2019;2;57;1525
cancer;2019;2;58;1458
cancer;2019;2;59;1581
cancer;2019;2;60;1672
cancer;2019;2;61;1632
cancer;2019;2;62;1794
cancer;2019;2;63;1940
cancer;2019;2;64;1948
cancer;2019;2;65;2046
cancer;2019;2;66;2111
cancer;2019;2;67;2158
cancer;2019;2;68;2210
cancer;2019;2;69;2346
cancer;2019;2;70;2636
cancer;2019;2;71;2686
cancer;2019;2;72;2788
cancer;2019;2;73;2918
cancer;2019;2;74;2882
cancer;2019;2;75;2794
cancer;2019;2;76;2583
cancer;2019;2;77;2106
cancer;2019;2;78;1875
cancer;2019;2;79;1638
cancer;2019;2;80;1594
cancer;2019;2;81;1403
cancer;2019;2;82;1325
cancer;2019;2;83;1290
cancer;2019;2;84;1087
cancer;2019;2;85;973
cancer;2019;2;86;874
cancer;2019;2;87;792
cancer;2019;2;88;702
cancer;2019;2;89;626
cancer;2019;2;90;503
cancer;2019;2;91;411
cancer;2019;2;92;352
cancer;2019;2;93;232
cancer;2019;2;94;203
cancer;2019;2;95;207
cancer;2019;2;96;131
cancer;2019;2;97;86
cancer;2019;2;98;82
cancer;2019;2;99;42
cancer;2019;2;100;67
cancer;2020;1;0;8
cancer;2020;1;1;21
cancer;2020;1;2;31
cancer;2020;1;3;50
cancer;2020;1;4;54
cancer;2020;1;5;62
cancer;2020;1;6;55
cancer;2020;1;7;46
cancer;2020;1;8;27
cancer;2020;1;9;44
cancer;2020;1;10;34
cancer;2020;1;11;42
cancer;2020;1;12;35
cancer;2020;1;13;38
cancer;2020;1;14;24
cancer;2020;1;15;39
cancer;2020;1;16;53
cancer;2020;1;17;41
cancer;2020;1;18;60
cancer;2020;1;19;56
cancer;2020;1;20;57
cancer;2020;1;21;60
cancer;2020;1;22;89
cancer;2020;1;23;76
cancer;2020;1;24;84
cancer;2020;1;25;100
cancer;2020;1;26;130
cancer;2020;1;27;137
cancer;2020;1;28;160
cancer;2020;1;29;173
cancer;2020;1;30;203
cancer;2020;1;31;175
cancer;2020;1;32;203
cancer;2020;1;33;189
cancer;2020;1;34;195
cancer;2020;1;35;248
cancer;2020;1;36;238
cancer;2020;1;37;227
cancer;2020;1;38;239
cancer;2020;1;39;236
cancer;2020;1;40;281
cancer;2020;1;41;288
cancer;2020;1;42;278
cancer;2020;1;43;312
cancer;2020;1;44;316
cancer;2020;1;45;386
cancer;2020;1;46;389
cancer;2020;1;47;455
cancer;2020;1;48;509
cancer;2020;1;49;567
cancer;2020;1;50;609
cancer;2020;1;51;666
cancer;2020;1;52;747
cancer;2020;1;53;903
cancer;2020;1;54;1023
cancer;2020;1;55;1148
cancer;2020;1;56;1213
cancer;2020;1;57;1250
cancer;2020;1;58;1313
cancer;2020;1;59;1477
cancer;2020;1;60;1631
cancer;2020;1;61;1773
cancer;2020;1;62;1861
cancer;2020;1;63;2164
cancer;2020;1;64;2263
cancer;2020;1;65;2220
cancer;2020;1;66;2569
cancer;2020;1;67;2584
cancer;2020;1;68;2619
cancer;2020;1;69;2674
cancer;2020;1;70;2913
cancer;2020;1;71;3002
cancer;2020;1;72;3220
cancer;2020;1;73;3174
cancer;2020;1;74;3202
cancer;2020;1;75;3196
cancer;2020;1;76;3062
cancer;2020;1;77;2888
cancer;2020;1;78;2510
cancer;2020;1;79;2114
cancer;2020;1;80;1878
cancer;2020;1;81;1694
cancer;2020;1;82;1550
cancer;2020;1;83;1309
cancer;2020;1;84;1051
cancer;2020;1;85;955
cancer;2020;1;86;804
cancer;2020;1;87;660
cancer;2020;1;88;593
cancer;2020;1;89;467
cancer;2020;1;90;361
cancer;2020;1;91;271
cancer;2020;1;92;215
cancer;2020;1;93;168
cancer;2020;1;94;121
cancer;2020;1;95;97
cancer;2020;1;96;61
cancer;2020;1;97;42
cancer;2020;1;98;34
cancer;2020;1;99;18
cancer;2020;1;100;21
cancer;2020;2;0;9
cancer;2020;2;1;17
cancer;2020;2;2;21
cancer;2020;2;3;36
cancer;2020;2;4;52
cancer;2020;2;5;40
cancer;2020;2;6;52
cancer;2020;2;7;43
cancer;2020;2;8;32
cancer;2020;2;9;43
cancer;2020;2;10;26
cancer;2020;2;11;37
cancer;2020;2;12;33
cancer;2020;2;13;42
cancer;2020;2;14;30
cancer;2020;2;15;41
cancer;2020;2;16;42
cancer;2020;2;17;53
cancer;2020;2;18;59
cancer;2020;2;19;61
cancer;2020;2;20;50
cancer;2020;2;21;71
cancer;2020;2;22;68
cancer;2020;2;23;96
cancer;2020;2;24;96
cancer;2020;2;25;112
cancer;2020;2;26;143
cancer;2020;2;27;170
cancer;2020;2;28;192
cancer;2020;2;29;217
cancer;2020;2;30;265
