stock;year;sex;age;rate
cancer;2004;2;61;35.8886702493492
cancer;2004;2;62;33.8740382392136
cancer;2004;2;63;31.7355464647455
cancer;2004;2;64;29.5588353835733
cancer;2004;2;65;27.4202178358232
cancer;2004;2;66;25.3795821762385
cancer;2004;2;67;23.4772170282886
cancer;2004;2;68;21.7339367537271
cancer;2004;2;69;20.1534370630641
cancer;2004;2;70;18.7258094690354
cancer;2004;2;71;17.431414850307
cancer;2004;2;72;16.2446638062602
cancer;2004;2;73;15.137531683918
cancer;2004;2;74;14.0827793715541
cancer;2004;2;75;13.0568514638138
cancer;2004;2;76;12.0423239926458
cancer;2004;2;77;11.0296508795989
cancer;2004;2;78;10.0179006966873
cancer;2004;2;79;9.01425238214798
cancer;2004;2;80;8.03224178054402
cancer;2004;2;81;7.08905431412509
cancer;2004;2;82;6.20242011600876
cancer;2004;2;83;5.38776778594438
cancer;2004;2;84;4.65618320019937
cancer;2004;2;85;4.01345015670397
cancer;2004;2;86;3.46013681656439
cancer;2004;2;87;2.99245356545229
cancer;2004;2;88;2.6035067425904
cancer;2004;2;89;2.28460187006414
cancer;2004;2;90;2.02635739709249
cancer;2004;2;91;1.81951538457898
cancer;2004;2;92;1.65543738797691
cancer;2004;2;93;1.52633634032687
cancer;2004;2;94;1.42532207756676
cancer;2004;2;95;1.34634119844191
cancer;2004;2;96;1.28408278827486
cancer;2004;2;97;1.23390719367045
cancer;2004;2;98;1.19183765604435
cancer;2004;2;99;1.15463363362499
cancer;2004;2;100;1.11994028759022
cancer;2005;1;0;99.8342308316641
cancer;2005;1;1;127.734723865485
cancer;2005;1;2;162.912671194927
cancer;2005;1;3;206.133646109652
cancer;2005;1;4;257.195225487733
cancer;2005;1;5;314.353281439211
cancer;2005;1;6;373.908551639063
cancer;2005;1;7;430.261304798029
cancer;2005;1;8;476.678954618149
cancer;2005;1;9;506.746664005737
cancer;2005;1;10;516.077218750187
cancer;2005;1;11;503.595205678027
cancer;2005;1;12;471.817172950558
cancer;2005;1;13;426.013560846372
cancer;2005;1;14;372.667365695957
cancer;2005;1;15;317.898585319403
cancer;2005;1;16;266.391693845574
cancer;2005;1;17;221.011286788494
cancer;2005;1;18;182.973412827452
cancer;2005;1;19;152.301588638328
cancer;2005;1;20;101.331131255473
cancer;2005;1;21;81.4187169854008
cancer;2005;1;22;66.9639518053132
cancer;2005;1;23;56.6261649058214
cancer;2005;1;24;49.3926014458779
cancer;2005;1;25;44.521866581727
cancer;2005;1;26;41.4849724007489
cancer;2005;1;27;39.9112689708599
cancer;2005;1;28;39.5417769873088
cancer;2005;1;29;40.1894888804485
cancer;2005;1;30;41.7051595711288
cancer;2005;1;31;43.9475800633991
cancer;2005;1;32;46.7588225590792
cancer;2005;1;33;49.94681400776
cancer;2005;1;34;53.2789062737493
cancer;2005;1;35;56.4897854713429
cancer;2005;1;36;59.3044081355203
cancer;2005;1;37;61.4720898812339
cancer;2005;1;38;62.803234363438
cancer;2005;1;39;63.1980030819779
cancer;2005;1;40;62.6581577910755
cancer;2005;1;41;61.2788619753043
cancer;2005;1;42;59.2238529621104
cancer;2005;1;43;56.6920539007238
cancer;2005;1;44;53.8846923079165
cancer;2005;1;45;50.9797090235647
cancer;2005;1;46;48.1164491534216
cancer;2005;1;47;45.3901945695754
cancer;2005;1;48;42.8540792610151
cancer;2005;1;49;40.5254138767995
cancer;2005;1;50;38.3939362423167
cancer;2005;1;51;36.4303788093925
cancer;2005;1;52;34.594541911275
cancer;2005;1;53;32.8425617164923
cancer;2005;1;54;31.1332381464865
cancer;2005;1;55;29.4332370515837
cancer;2005;1;56;27.7208549436582
cancer;2005;1;57;25.9879847150472
cancer;2005;1;58;24.2400436885971
cancer;2005;1;59;22.4939235932887
cancer;2005;1;60;20.7744003018571
cancer;2005;1;61;19.1097505721226
cancer;2005;1;62;17.5274367073493
cancer;2005;1;63;16.0505972281446
cancer;2005;1;64;14.6957825860054
cancer;2005;1;65;13.4720214116275
cancer;2005;1;66;12.3810140264724
cancer;2005;1;67;11.4180938283571
cancer;2005;1;68;10.5735779144363
cancer;2005;1;69;9.83420543459876
cancer;2005;1;70;9.18448045670907
cancer;2005;1;71;8.6078488645449
cancer;2005;1;72;8.08771764947361
cancer;2005;1;73;7.60835935437273
cancer;2005;1;74;7.15573707408723
cancer;2005;1;75;6.71824821790002
cancer;2005;1;76;6.28733673981185
cancer;2005;1;77;5.85788591167479
cancer;2005;1;78;5.42829717906093
cancer;2005;1;79;5.00019558371003
cancer;2005;1;80;4.5777725667254
cancer;2005;1;81;4.16685984470155
cancer;2005;1;82;3.77389248626738
cancer;2005;1;83;3.40494036717615
cancer;2005;1;84;3.06495787739572
cancer;2005;1;85;2.75733559053996
cancer;2005;1;86;2.48376051957506
cancer;2005;1;87;2.24432895470315
cancer;2005;1;88;2.03782234746542
cancer;2005;1;89;1.86205333027879
cancer;2005;1;90;1.71420705004841
cancer;2005;1;91;1.59113059280162
cancer;2005;1;92;1.48955043275888
cancer;2005;1;93;1.40621890528294
cancer;2005;1;94;1.33800402854702
cancer;2005;1;95;1.28194335863072
cancer;2005;1;96;1.23528353880408
cancer;2005;1;97;1.19552418587874
cancer;2005;1;98;1.16047870914301
cancer;2005;1;99;1.12835647449354
cancer;2005;1;100;1.09786182356677
cancer;2005;2;0;138.472692037347
cancer;2005;2;1;173.052307995466
cancer;2005;2;2;215.753309694911
cancer;2005;2;3;267.398055529942
cancer;2005;2;4;327.953542119051
cancer;2005;2;5;396.059529234132
cancer;2005;2;6;468.662552894373
cancer;2005;2;7;540.96446094656
cancer;2005;2;8;606.867771303507
cancer;2005;2;9;659.951646300293
cancer;2005;2;10;694.776309385622
cancer;2005;2;11;708.109699203025
cancer;2005;2;12;699.637112438618
cancer;2005;2;13;671.902668004815
cancer;2005;2;14;629.546129140416
cancer;2005;2;15;578.161776631082
cancer;2005;2;16;523.185402600956
cancer;2005;2;17;469.107712904266
cancer;2005;2;18;419.117746576547
cancer;2005;2;19;375.112704152884
cancer;2005;2;20;178.673644325321
cancer;2005;2;21;156.127798585082
cancer;2005;2;22;138.395233445332
cancer;2005;2;23;124.824697206097
cancer;2005;2;24;114.799082570712
cancer;2005;2;25;107.765275451506
cancer;2005;2;26;103.241024281684
cancer;2005;2;27;100.804224387832
cancer;2005;2;28;100.071000764977
cancer;2005;2;29;100.668846097293
cancer;2005;2;30;102.211175874414
cancer;2005;2;31;104.280156373566
cancer;2005;2;32;106.42471505395
cancer;2005;2;33;108.178897604526
cancer;2005;2;34;109.101149335136
cancer;2005;2;35;108.828033200457
cancer;2005;2;36;107.128760319034
cancer;2005;2;37;103.943456401514
cancer;2005;2;38;99.391236552915
cancer;2005;2;39;93.7436177190574
cancer;2005;2;40;87.3705393048944
cancer;2005;2;41;80.6747429450834
cancer;2005;2;42;74.0318605640937
cancer;2005;2;43;67.7485891374207
cancer;2005;2;44;62.0432419232562
cancer;2005;2;45;57.0457729039589
cancer;2005;2;46;52.8104446474063
cancer;2005;2;47;49.3338163471971
cancer;2005;2;48;46.5724393416754
cancer;2005;2;49;44.4570848072683
cancer;2005;2;50;42.9024857595292
cancer;2005;2;51;41.8130573922021
cancer;2005;2;52;41.0858811519331
cancer;2005;2;53;40.6125590709221
cancer;2005;2;54;40.28149521951
cancer;2005;2;55;39.9817885183295
cancer;2005;2;56;39.6092409788628
cancer;2005;2;57;39.0740771156022
cancer;2005;2;58;38.3090498093123
cancer;2005;2;59;37.2760066512508
cancer;2005;2;60;35.9690164019109
cancer;2005;2;61;34.4128997737173
cancer;2005;2;62;32.6572388717089
cancer;2005;2;63;30.7671744274422
cancer;2005;2;64;28.8130529850288
cancer;2005;2;65;26.8610162836513
cancer;2005;2;66;24.9660315660425
cancer;2005;2;67;23.1679802970048
cancer;2005;2;68;21.4906200558887
cancer;2005;2;69;19.9427397173887
cancer;2005;2;70;18.5206839133078
cancer;2005;2;71;17.2115350658206
cancer;2005;2;72;15.9964663714569
cancer;2005;2;73;14.8539928884618
cancer;2005;2;74;13.7629779715079
cancer;2005;2;75;12.7052817750791
cancer;2005;2;76;11.6678959535665
cancer;2005;2;77;10.6443522194974
cancer;2005;2;78;9.63518807290113
cancer;2005;2;79;8.64734641785628
cancer;2005;2;80;7.69257568755321
cancer;2005;2;81;6.78512646879476
cancer;2005;2;82;5.93921791436137
cancer;2005;2;83;5.16679242184808
cancer;2005;2;84;4.47596629931948
cancer;2005;2;85;3.87036353775802
cancer;2005;2;86;3.34927878747685
cancer;2005;2;87;2.90843888898614
cancer;2005;2;88;2.54106200017523
cancer;2005;2;89;2.2389412006922
cancer;2005;2;90;1.99336524569628
cancer;2005;2;91;1.79578776189338
cancer;2005;2;92;1.63823650161901
cancer;2005;2;93;1.51350436128118
cancer;2005;2;94;1.4151861965921
cancer;2005;2;95;1.33762885120775
cancer;2005;2;96;1.27585494380252
cancer;2005;2;97;1.22550914290373
cancer;2005;2;98;1.18286055476139
cancer;2005;2;99;1.14487621835557
cancer;2005;2;100;1.10935922266579
cancer;2006;1;0;109.452845952951
cancer;2006;1;1;136.297907832055
cancer;2006;1;2;169.236312615336
cancer;2006;1;3;208.621605934585
cancer;2006;1;4;253.918910290218
cancer;2006;1;5;303.304781467443
cancer;2006;1;6;353.439348817048
cancer;2006;1;7;399.625060496895
cancer;2006;1;8;436.492658433148
cancer;2006;1;9;459.14373193012
cancer;2006;1;10;464.411866151223
cancer;2006;1;11;451.752751134124
cancer;2006;1;12;423.378390413435
cancer;2006;1;13;383.584322252807
cancer;2006;1;14;337.579858339391
cancer;2006;1;15;290.299273681708
cancer;2006;1;16;245.578634738777
cancer;2006;1;17;205.838660048751
cancer;2006;1;18;172.188272428855
cancer;2006;1;19;144.757335304544
cancer;2006;1;20;107.134139405607
cancer;2006;1;21;86.279840935773
cancer;2006;1;22;71.0221583618708
cancer;2006;1;23;60.0165701622693
cancer;2006;1;24;52.2367002597425
cancer;2006;1;25;46.9228623451746
cancer;2006;1;26;43.5271940903653
cancer;2006;1;27;41.6622692127223
cancer;2006;1;28;41.0560340123021
cancer;2006;1;29;41.5130740155191
cancer;2006;1;30;42.8809832401476
cancer;2006;1;31;45.020782882423
cancer;2006;1;32;47.7815489633855
cancer;2006;1;33;50.9811447313542
cancer;2006;1;34;54.396437811325
cancer;2006;1;35;57.766617162919
cancer;2006;1;36;60.8113835548286
cancer;2006;1;37;63.2618734536158
cancer;2006;1;38;64.897491269093
cancer;2006;1;39;65.5786444340916
cancer;2006;1;40;65.2657158944653
cancer;2006;1;41;64.018814751535
cancer;2006;1;42;61.9791457927427
cancer;2006;1;43;59.3383525190075
cancer;2006;1;44;56.3046727209813
cancer;2006;1;45;53.073759756919
cancer;2006;1;46;49.8087950439763
cancer;2006;1;47;46.6308875429398
cancer;2006;1;48;43.6181095421981
cancer;2006;1;49;40.8103363967192
cancer;2006;1;50;38.2170878360147
cancer;2006;1;51;35.8262497245917
cancer;2006;1;52;33.6123754336042
cancer;2006;1;53;31.5439193953141
cancer;2006;1;54;29.5891435346219
cancer;2006;1;55;27.7206002423744
cancer;2006;1;56;25.918135856433
cancer;2006;1;57;24.1703816471609
cancer;2006;1;58;22.4747739308704
cancer;2006;1;59;20.8362843212331
cancer;2006;1;60;19.2652063783505
cancer;2006;1;61;17.774470548497
cancer;2006;1;62;16.3769897041714
cancer;2006;1;63;15.0834561228755
cancer;2006;1;64;13.9008462738186
cancer;2006;1;65;12.8316996395466
cancer;2006;1;66;11.8740794525731
cancer;2006;1;67;11.0220315655659
cancer;2006;1;68;10.2663376533461
cancer;2006;1;69;9.59539248606195
cancer;2006;1;70;8.99609423315655
cancer;2006;1;71;8.4546956414937
cancer;2006;1;72;7.95760473128662
cancer;2006;1;73;7.49213851678362
cancer;2006;1;74;7.0472233702584
cancer;2006;1;75;6.6140096346134
cancer;2006;1;76;6.18633987412725
cancer;2006;1;77;5.76099544185417
cancer;2006;1;78;5.3376570722063
cancer;2006;1;79;4.91855506592765
cancer;2006;1;80;4.50784413262052
cancer;2006;1;81;4.11079786145688
cancer;2006;1;82;3.73295658485892
cancer;2006;1;83;3.37936602439067
cancer;2006;1;84;3.05401232333967
cancer;2006;1;85;2.75950483574076
cancer;2006;1;86;2.49700065011224
cancer;2006;1;87;2.26632114462129
cancer;2006;1;88;2.06618943038098
cancer;2006;1;89;1.89451765238523
cancer;2006;1;90;1.74868797705458
cancer;2006;1;91;1.625792171942
cancer;2006;1;92;1.52281507038055
cancer;2006;1;93;1.43676299875723
cancer;2006;1;94;1.36474823360951
cancer;2006;1;95;1.3040452270733
cancer;2006;1;96;1.25213478594531
cancer;2006;1;97;1.20674967892851
cancer;2006;1;98;1.16593016675207
cancer;2006;1;99;1.12809161329558
cancer;2006;1;100;1.09209989296311
cancer;2006;2;0;151.285017294175
cancer;2006;2;1;184.010164500198
cancer;2006;2;2;223.347120587049
cancer;2006;2;3;269.68254973225
cancer;2006;2;4;322.647772447254
cancer;2006;2;5;380.807880620639
cancer;2006;2;6;441.462639904067
cancer;2006;2;7;500.695123462328
cancer;2006;2;8;553.769766223297
cancer;2006;2;9;595.873511174295
cancer;2006;2;10;623.042715292492
cancer;2006;2;11;633.000370182134
cancer;2006;2;12;625.621959044262
cancer;2006;2;13;602.875995509777
cancer;2006;2;14;568.285955120788
cancer;2006;2;15;526.127414673754
cancer;2006;2;16;480.628723047412
cancer;2006;2;17;435.38079512402
cancer;2006;2;18;393.039168443287
cancer;2006;2;19;355.289294163155
cancer;2006;2;20;188.256067077557
cancer;2006;2;21;164.880315267173
cancer;2006;2;22;146.277461646223
cancer;2006;2;23;131.843291322134
cancer;2006;2;24;120.991745920925
cancer;2006;2;25;113.186196919601
cancer;2006;2;26;107.950749692592
cancer;2006;2;27;104.864769998295
cancer;2006;2;28;103.545814037865
cancer;2006;2;29;103.626538892179
cancer;2006;2;30;104.731379491462
cancer;2006;2;31;106.459210763785
cancer;2006;2;32;108.378377622137
cancer;2006;2;33;110.039304096254
cancer;2006;2;34;111.006389398665
cancer;2006;2;35;110.905039911568
cancer;2006;2;36;109.473115893133
cancer;2006;2;37;106.601843886703
cancer;2006;2;38;102.352271094491
cancer;2006;2;39;96.9402824385437
cancer;2006;2;40;90.6934644641842
cancer;2006;2;41;83.9920188017864
cancer;2006;2;42;77.2095611720313
cancer;2006;2;43;70.6670626936654
cancer;2006;2;44;64.6066177254482
cancer;2006;2;45;59.1847015909652
cancer;2006;2;46;54.479834686135
cancer;2006;2;47;50.5079616004907
cancer;2006;2;48;47.2397018222024
cancer;2006;2;49;44.6156463077573
cancer;2006;2;50;42.5579694620978
cancer;2006;2;51;40.9782188797147
cancer;2006;2;52;39.7821012813624
cancer;2006;2;53;38.8725004520317
cancer;2006;2;54;38.151988224755
cancer;2006;2;55;37.5258303669198
cancer;2006;2;56;36.906014968699
cancer;2006;2;57;36.2162205417515
cancer;2006;2;58;35.3970285004084
cancer;2006;2;59;34.4102582114928
cancer;2006;2;60;33.2412405789761
cancer;2006;2;61;31.8982175690078
cancer;2006;2;62;30.4087538414853
cancer;2006;2;63;28.8138156238245
cancer;2006;2;64;27.1607208400105
cancer;2006;2;65;25.4963112723634
cancer;2006;2;66;23.8614450973919
cancer;2006;2;67;22.2874155072432
cancer;2006;2;68;20.7943817062735
cancer;2006;2;69;19.3915167632275
cancer;2006;2;70;18.0783967436506
cancer;2006;2;71;16.8471500009517
cancer;2006;2;72;15.6849786164167
cancer;2006;2;73;14.5767761528939
cancer;2006;2;74;13.5076428419392
cancer;2006;2;75;12.4651230618951
cancer;2006;2;76;11.4409765244367
cancer;2006;2;77;10.4322827881962
cancer;2006;2;78;9.44171181454732
cancer;2006;2;79;8.47689677678469
cancer;2006;2;80;7.54900909247771
cancer;2006;2;81;6.67081148186961
cancer;2006;2;82;5.85458569605926
cancer;2006;2;83;5.11034509823282
cancer;2006;2;84;4.44463983690166
cancer;2006;2;85;3.86008425422254
cancer;2006;2;86;3.35555009224762
cancer;2006;2;87;2.92683589702256
cancer;2006;2;88;2.56757162974617
cancer;2006;2;89;2.27014041701718
cancer;2006;2;90;2.02646646355985
cancer;2006;2;91;1.82859572995313
cancer;2006;2;92;1.66906036444758
cancer;2006;2;93;1.54105937223938
cancer;2006;2;94;1.43850771481359
cancer;2006;2;95;1.35601013733335
cancer;2006;2;96;1.28881095601199
cancer;2006;2;97;1.23276096110874
cancer;2006;2;98;1.18432910779311
cancer;2006;2;99;1.14067013528772
cancer;2006;2;100;1.09974088470118
cancer;2007;1;0;133.635093208471
cancer;2007;1;1;164.689168516558
cancer;2007;1;2;202.359743501192
cancer;2007;1;3;246.818490555596
cancer;2007;1;4;297.158660615379
cancer;2007;1;5;350.986167882857
cancer;2007;1;6;404.249501373119
cancer;2007;1;7;451.540011916979
cancer;2007;1;8;486.981284650567
cancer;2007;1;9;505.566702874127
cancer;2007;1;10;504.513889645693
cancer;2007;1;11;484.084693814357
cancer;2007;1;12;447.50267393589
cancer;2007;1;13;400.009745276715
cancer;2007;1;14;347.485325250988
cancer;2007;1;15;295.17440050454
cancer;2007;1;16;246.905677922117
cancer;2007;1;17;204.886268623626
cancer;2007;1;18;169.925675305342
cancer;2007;1;19;141.858098082945
cancer;2007;1;20;100.606902818036
cancer;2007;1;21;80.7329060254955
cancer;2007;1;22;66.3266911879203
cancer;2007;1;23;56.0244055027327
cancer;2007;1;24;48.8056407008242
cancer;2007;1;25;43.9275850765327
cancer;2007;1;26;40.8617706097015
cancer;2007;1;27;39.2383379859793
cancer;2007;1;28;38.799010074513
cancer;2007;1;29;39.3576549819005
cancer;2007;1;30;40.7666007926636
cancer;2007;1;31;42.8874530370417
cancer;2007;1;32;45.5666685230865
cancer;2007;1;33;48.6180022559835
cancer;2007;1;34;51.8153302543512
cancer;2007;1;35;54.8992331917113
cancer;2007;1;36;57.5983718696834
cancer;2007;1;37;59.6623663479326
cancer;2007;1;38;60.8982476492271
cancer;2007;1;39;61.2000320205312
cancer;2007;1;40;60.5623799785418
cancer;2007;1;41;59.0744473543448
cancer;2007;1;42;56.8966041592602
cancer;2007;1;43;54.2276614330271
cancer;2007;1;44;51.2716983649485
cancer;2007;1;45;48.2116381427586
cancer;2007;1;46;45.1930162695341
cancer;2007;1;47;42.3178245388828
cancer;2007;1;48;39.6460788879809
cancer;2007;1;49;37.202057564961
cancer;2007;1;50;34.9825463306363
cancer;2007;1;51;32.9652901990195
cancer;2007;1;52;31.1167039216275
cancer;2007;1;53;29.398489527916
cancer;2007;1;54;27.7731004062122
cancer;2007;1;55;26.2080478224939
cancer;2007;1;56;24.6789865205864
cancer;2007;1;57;23.1714596483807
cancer;2007;1;58;21.6812121622951
cancer;2007;1;59;20.2131192357419
cancer;2007;1;60;18.778982038147
cancer;2007;1;61;17.3946362542934
cancer;2007;1;62;16.0769175750875
cancer;2007;1;63;14.8409922167133
cancer;2007;1;64;13.6984062292933
cancer;2007;1;65;12.6559960765278
cancer;2007;1;66;11.7156068994343
cancer;2007;1;67;10.8744355883543
cancer;2007;1;68;10.1257695898855
cancer;2007;1;69;9.45991475806641
cancer;2007;1;70;8.86516617510671
cancer;2007;1;71;8.32874361951238
cancer;2007;1;72;7.83766560280541
cancer;2007;1;73;7.37956133331417
cancer;2007;1;74;6.94341782687056
cancer;2007;1;75;6.5202373790571
cancer;2007;1;76;6.10355246742923
cancer;2007;1;77;5.68972710752176
cancer;2007;1;78;5.27797937232226
cancer;2007;1;79;4.87009438811888
cancer;2007;1;80;4.46985361214099
cancer;2007;1;81;4.08226663713135
cancer;2007;1;82;3.7127343889979
cancer;2007;1;83;3.36628164702367
cancer;2007;1;84;3.04696984737903
cancer;2007;1;85;2.75754941719584
cancer;2007;1;86;2.49935328956723
cancer;2007;1;87;2.2723873659061
cancer;2007;1;88;2.07554932038812
cancer;2007;1;89;1.90690471086928
cancer;2007;1;90;1.76396265181719
cancer;2007;1;91;1.64391383766332
cancer;2007;1;92;1.54381430367115
cancer;2007;1;93;1.46071471455631
cancer;2007;1;94;1.3917457042782
cancer;2007;1;95;1.33417515233192
cancer;2007;1;96;1.28545425887624
cancer;2007;1;97;1.24326686005954
cancer;2007;1;98;1.20559142331041
cancer;2007;1;99;1.17077845625573
cancer;2007;1;100;1.13763895803799
cancer;2007;2;0;184.07656783339
cancer;2007;2;1;221.578076219504
cancer;2007;2;2;266.146065565617
cancer;2007;2;3;317.96577768548
cancer;2007;2;4;376.297336324296
cancer;2007;2;5;439.163055945587
cancer;2007;2;6;503.196575619437
cancer;2007;2;7;563.801222369011
cancer;2007;2;8;615.706438591055
cancer;2007;2;9;653.872405143919
cancer;2007;2;10;674.523008460105
cancer;2007;2;11;675.97967089978
cancer;2007;2;12;659.004010338705
cancer;2007;2;13;626.537171330352
cancer;2007;2;14;582.956288051822
cancer;2007;2;15;533.12960403286
cancer;2007;2;16;481.569911454461
cancer;2007;2;17;431.881202293563
cancer;2007;2;18;386.545297732224
cancer;2007;2;19;346.980285900753
cancer;2007;2;20;176.178280603069
cancer;2007;2;21;153.749442781712
cancer;2007;2;22;136.136748306787
cancer;2007;2;23;122.650016764957
cancer;2007;2;24;112.655790286544
cancer;2007;2;25;105.596565050719
cancer;2007;2;26;100.991695596685
cancer;2007;2;27;98.4239483508663
cancer;2007;2;28;97.516855551281
cancer;2007;2;29;97.9081411247136
cancer;2007;2;30;99.2247654982539
cancer;2007;2;31;101.065736805196
cancer;2007;2;32;102.999043172481
cancer;2007;2;33;104.577643966609
cancer;2007;2;34;105.375410295033
cancer;2007;2;35;105.037437158944
cancer;2007;2;36;103.332347090971
cancer;2007;2;37;100.190520721158
cancer;2007;2;38;95.714528121106
cancer;2007;2;39;90.1564881840453
cancer;2007;2;40;83.8681979129959
cancer;2007;2;41;77.2384499668976
cancer;2007;2;42;70.6342496296884
cancer;2007;2;43;64.3585014529256
cancer;2007;2;44;58.6291722034941
cancer;2007;2;45;53.5778137146291
cancer;2007;2;46;49.2611521427165
cancer;2007;2;47;45.6786210754545
cancer;2007;2;48;42.7901728947998
cancer;2007;2;49;40.5310137223181
cancer;2007;2;50;38.8220279318318
cancer;2007;2;51;37.5761364254494
cancer;2007;2;52;36.7016502389032
cancer;2007;2;53;36.1040009445013
cancer;2007;2;54;35.687213305016
cancer;2007;2;55;35.3562214400205
cancer;2007;2;56;35.0206501152702
cancer;2007;2;57;34.6000321403348
cancer;2007;2;58;34.0297316582694
cancer;2007;2;59;33.2662989553598
cancer;2007;2;60;32.2908216504957
cancer;2007;2;61;31.1091815811009
cancer;2007;2;62;29.7488939726726
cancer;2007;2;63;28.2531150199264
cancer;2007;2;64;26.6731055806121
cancer;2007;2;65;25.060688049332
cancer;2007;2;66;23.4620023556833
cancer;2007;2;67;21.9133248112964
cancer;2007;2;68;20.4391109139188
cancer;2007;2;69;19.0519639489077
cancer;2007;2;70;17.7540030222254
cancer;2007;2;71;16.5390838781376
cancer;2007;2;72;15.3954288022835
cancer;2007;2;73;14.308355592804
cancer;2007;2;74;13.2628947560611
cancer;2007;2;75;12.2461238133202
cancer;2007;2;76;11.2490408038324
cancer;2007;2;77;10.2677845708927
cancer;2007;2;78;9.30403322092736
cancer;2007;2;79;8.36450464999144
cancer;2007;2;80;7.45963965954633
cancer;2007;2;81;6.60172462722384
cancer;2007;2;82;5.80284006122422
cancer;2007;2;83;5.0730475880719
cancer;2007;2;84;4.41913671400752
cancer;2007;2;85;3.84408002715008
cancer;2007;2;86;3.34715798682633
cancer;2007;2;87;2.92457511183932
cancer;2007;2;88;2.57033057398201
cancer;2007;2;89;2.27712330406263
cancer;2007;2;90;2.03713576746467
cancer;2007;2;91;1.84261760375153
cancer;2007;2;92;1.68625569687171
cancer;2007;2;93;1.56136029750652
cancer;2007;2;94;1.46191807480083
cancer;2007;2;95;1.38256838617485
cancer;2007;2;96;1.31855502276123
cancer;2007;2;97;1.26569635644363
cancer;2007;2;98;1.22040367122131
cancer;2007;2;99;1.17976067176429
cancer;2007;2;100;1.14165781521808
cancer;2008;1;0;135.737695441475
cancer;2008;1;1;167.27884339784
cancer;2008;1;2;205.543086673171
cancer;2008;1;3;250.711467153341
cancer;2008;1;4;301.873440325881
cancer;2008;1;5;356.608761484459
cancer;2008;1;6;410.808259433482
cancer;2008;1;7;458.969739076096
cancer;2008;1;8;495.093930530925
cancer;2008;1;9;514.043750496869
cancer;2008;1;10;512.932808930309
cancer;2008;1;11;491.980095276026
cancer;2008;1;12;454.446653542667
cancer;2008;1;13;405.685132727282
cancer;2008;1;14;351.727806632357
cancer;2008;1;15;297.973633869043
cancer;2008;1;16;248.372471326709
cancer;2008;1;17;205.203157807254
cancer;2008;1;18;169.298512270074
cancer;2008;1;19;140.47973899164
cancer;2008;1;20;101.177638755126
cancer;2008;1;21;80.597409418385
cancer;2008;1;22;65.7047744506486
cancer;2008;1;23;55.0614875264474
cancer;2008;1;24;47.5928084569765
cancer;2008;1;25;42.5180087120055
cancer;2008;1;26;39.2835784252484
cancer;2008;1;27;37.504764516179
cancer;2008;1;28;36.9168792372933
cancer;2008;1;29;37.335177877632
cancer;2008;1;30;38.6211276094064
cancer;2008;1;31;40.6532389634158
cancer;2008;1;32;43.3019280920761
cancer;2008;1;33;46.4096835649176
cancer;2008;1;34;49.7794685147475
cancer;2008;1;35;53.1748925878075
cancer;2008;1;36;56.3343921475491
cancer;2008;1;37;58.998284370342
cancer;2008;1;38;60.9431234062493
cancer;2008;1;39;62.0143367701931
cancer;2008;1;40;62.14770570137
cancer;2008;1;41;61.3735480212488
cancer;2008;1;42;59.8031376061996
cancer;2008;1;43;57.602350564655
cancer;2008;1;44;54.9604762239772
cancer;2008;1;45;52.0618323271219
cancer;2008;1;46;49.0651734754588
cancer;2008;1;47;46.092532990284
cancer;2008;1;48;43.2264789982656
cancer;2008;1;49;40.5133951373164
cancer;2008;1;50;37.9701941747106
cancer;2008;1;51;35.5923649813764
cancer;2008;1;52;33.3619578109393
cancer;2008;1;53;31.2547180603428
cancer;2008;1;54;29.2459677090881
cancer;2008;1;55;27.3150291524758
cancer;2008;1;56;25.4480772648047
cancer;2008;1;57;23.639385505246
cancer;2008;1;58;21.8910560820799
cancer;2008;1;59;20.2114922773773
cancer;2008;1;60;18.6130356101232
cancer;2008;1;61;17.1092876012866
cancer;2008;1;62;15.7126220228577
cancer;2008;1;63;14.4322695667964
cancer;2008;1;64;13.2731666246289
cancer;2008;1;65;12.2355666633782
cancer;2008;1;66;11.3152702596573
cancer;2008;1;67;10.5042635519285
cancer;2008;1;68;9.79155977015574
cancer;2008;1;69;9.16409016045463
cancer;2008;1;70;8.60755921725001
cancer;2008;1;71;8.10723981523424
cancer;2008;1;72;7.64872112238913
cancer;2008;1;73;7.21863017022397
cancer;2008;1;74;6.80532909871663
cancer;2008;1;75;6.39955404913907
cancer;2008;1;76;5.99492392643458
cancer;2008;1;77;5.58822584608113
cancer;2008;1;78;5.17939375906586
cancer;2008;1;79;4.77114189288972
cancer;2008;1;80;4.36828487702925
cancer;2008;1;81;3.97684872787936
cancer;2008;1;82;3.60312486976796
cancer;2008;1;83;3.25282545743892
cancer;2008;1;84;2.930461752877
cancer;2008;1;85;2.63900382363354
cancer;2008;1;86;2.37981278390094
cancer;2008;1;87;2.15278647539097
cancer;2008;1;88;1.95663579369156
cancer;2008;1;89;1.78921047074037
cancer;2008;1;90;1.64781148308248
cancer;2008;1;91;1.52945209377148
cancer;2008;1;92;1.43105284517433
cancer;2008;1;93;1.34957334140586
cancer;2008;1;94;1.28209437432929
cancer;2008;1;95;1.22586870663279
cancer;2008;1;96;1.17835905146172
cancer;2008;1;97;1.13727871873119
cancer;2008;1;98;1.10064493979828
cancer;2008;1;99;1.06684789591205
cancer;2008;1;100;1.03473121161292
cancer;2008;2;0;186.343490355866
