year;sex;age;pop;immig;emig;born;dead
2048;1;73;56972.1495643;50.0487916277;110.596582089;0;729.419717607
2048;1;74;58302.2812252;45.5741068068;107.179011182;0;797.227609631
2048;1;75;56113.7425613;40.9234357479;99.658148722;0;879.054261473
2048;1;76;55867.2060477;35.7044325494;97.1807832283;0;969.240689386
2048;1;77;54397.4883308;32.8181338281;89.876387309;0;1050.029778044
2048;1;78;51501.8932546;29.2223085651;88.0759363445;0;1143.897812004
2048;1;79;49215.5179885;25.9995809459;83.3916767178;0;1248.973225945
2048;1;80;49397.3745922;22.1052006707;56.8603410197;0;1380.241150929
2048;1;81;49912.55293092;18.1319192932;53.2235376434;0;1629.000229475
2048;1;82;48235.1209569;16.8296234286;50.7934154097;0;1769.515786423
2048;1;83;45867.35099406;14.3828076111;48.5216333572;0;1960.645029806
2048;1;84;42842.94739061;12.7938587307;45.2023475807;0;2236.009853525
2048;1;85;37615.80802717;10.725125848;41.1942764874;0;2228.160320317
2048;1;86;33076.45911208;9.0753078531;37.2956391755;0;2308.954671001
2048;1;87;29141.25399362;6.8672100731;31.7348702372;0;2408.219839251
2048;1;88;25826.07171597;6.0726024387;29.7818460422;0;2510.710487028
2048;1;89;23023.52860399;4.6835413365;24.0989617167;0;2699.50861656
2048;1;90;19782.17458181;4.2807701607;16.8869297384;0;2808.723744194
2048;1;91;16832.5932708;3.311913294;14.5855352923;0;2691.300538757
2048;1;92;13991.88761156;2.2900471542;12.025786015;0;2700.99209041
2048;1;93;10955.31804239;1.6046836467;9.3285660551;0;2397.741663922
2048;1;94;8326.7405169;0.7158966936;7.3777609872;0;2207.29447064
2048;1;95;6306.268641767;0.5255665406;5.2843906844;0;2019.920170856
2048;1;96;4444.023237078;0.3395816188;3.7673416805;0;1667.192241322
2048;1;97;2966.267851057;0.3295974429;2.5714101909;0;1289.13670429
2048;1;98;2056.523013502;0.1888316988;1.823220888;0;977.749548392
2048;1;99;1384.216642133;0.1160368791;1.1891723118;0;680.0158596988
2048;1;100;2135.5472744166;0.3350526492;1.9149693494;0;1326.1149243138
2048;2;0;55905.862374311;540.339865238;66.3743096569;0;71.1484531222
2048;2;1;56380.748650946;839.089482662;354.2589662695;0;7.9940920911
2048;2;2;56708.52093273;786.271769966;394.0444469858;0;4.4694577234
2048;2;3;56921.83544671;784.922453666;445.7739139397;0;4.8081485712
2048;2;4;56979.4727991;715.852884609;470.7226599205;0;4.3629184334
2048;2;5;56906.21987788;673.287635312;499.1279629566;0;3.6655902776
2048;2;6;56750.39719403;640.247827369;496.6864527214;0;3.2123338578
2048;2;7;56524.42747858;603.092719992;477.0568350415;0;3.6629722036
2048;2;8;56285.50255378;569.079852239;420.3497261143;0;3.6302654167
2048;2;9;55944.58161221;555.602062855;375.758550462;0;2.9715516343
2048;2;10;55619.13891949;532.656592641;335.480614334;0;2.9473445757
2048;2;11;55319.84936409;519.840611687;307.392807576;0;3.2818367465
2048;2;12;55064.72391477;496.304480272;279.122888332;0;3.2499381243
2048;2;13;54883.07971849;477.574578212;253.086838083;0;3.4357881215
2048;2;14;54692.24352884;469.041001257;222.70939614;0;3.7709681563
2048;2;15;54632.44502157;449.711536916;196.292257487;2.5918718823;4.6225105129
2048;2;16;53887.52140368;469.442832663;166.938306163;5.1524982194;4.514315439
2048;2;17;53250.38804548;466.463901777;133.805703183;6.2181802092;4.6265887565
2048;2;18;52812.91863034;544.750567244;125.0871487032;16.5815706304;6.8265811602
2048;2;19;52572.376982;751.959441736;240.52571842;38.2996880901;8.3751097299
2048;2;20;52491.3589532;910.677301489;330.653188062;73.2960196069;12.4350297748
2048;2;21;53219.3008426;1019.043889612;399.838167025;149.5893687775;9.795914887
2048;2;22;54330.4839874;1238.746657771;464.179902665;289.354443998;12.1572363182
2048;2;23;55471.5486889;1466.733222565;571.966784678;474.417820491;9.2771238322
2048;2;24;56513.8954483;1615.63520574;662.058559037;720.186611681;13.0276673355
2048;2;25;58226.5826502;1686.31264899;757.021648832;980.535359722;8.7149334635
2048;2;26;60686.4595293;1687.49211087;838.107828887;1383.032194622;7.6290005724
2048;2;27;65714.0549382;1666.79396882;891.73005815;1943.467638959;11.5476873628
2048;2;28;65638.3451661;1648.86619139;885.241878641;2505.764442617;11.1960710715
2048;2;29;67024.5580977;1601.63459924;879.654489808;3127.872951413;12.5676761377
2048;2;30;68613.1851665;1539.01742159;868.097258881;3749.55278792;13.0038508826
2048;2;31;69302.9811393;1464.80915602;844.520440309;4200.45824192;16.6450269243
2048;2;32;71603.2936485;1379.20440289;824.252145439;4699.90849196;16.7522619784
2048;2;33;70581.20256;1276.15548458;785.518431722;4729.185892;20.1225364674
2048;2;34;71773.8160218;1194.25309488;764.397291001;4728.76680399;21.1516142683
2048;2;35;71570.6344188;1089.60541602;727.718690352;4408.85933528;23.6692503289
2048;2;36;72218.0825114;1000.42303763;705.742050376;3955.14538501;22.8164989734
2048;2;37;71946.6726035;915.840491639;666.068968467;3344.59491034;22.2807428969
2048;2;38;73868.4083241;851.04898106;635.037728977;2862.2165406;24.0119082416
2048;2;39;72367.3959602;778.432310422;595.908881565;2237.365140647;31.4065986516
2048;2;40;71685.5805422;715.929691484;566.380455809;1668.494231401;27.0731678557
2048;2;41;70938.9677178;667.01048767;526.27295999;1167.22247434;25.1294616203
2048;2;42;70620.0658432;610.561217135;492.730463576;820.409514215;28.1390694217
2048;2;43;68923.1606352;558.604798923;454.000716025;508.616485976;37.1445118955
2048;2;44;68339.0017951;508.476922747;421.569327258;294.421373178;29.300777896
2048;2;45;67701.7625691;464.937505638;388.426735311;172.69176839;30.0169113935
2048;2;46;66523.7310842;422.941288358;362.906033465;103.7655616264;42.3702066513
2048;2;47;64301.8625953;391.872366326;334.083787313;61.4599741789;34.7399804519
2048;2;48;64003.7271978;354.998835598;319.413812988;34.8733843039;43.0229243776
2048;2;49;63155.2143515;324.265805116;299.173133846;38.676313582;52.4666681813
2048;2;50;63090.5799731;300.254946544;283.603515114;0;57.137620056
2048;2;51;63465.0570481;277.632792657;267.675282686;0;54.4425820331
2048;2;52;65561.7998837;259.464659773;254.915648441;0;68.2714737979
2048;2;53;68667.4089254;238.376931615;249.134434823;0;80.1466328233
2048;2;54;72724.8201918;222.141249188;242.265277207;0;84.3782273273
2048;2;55;74623.1611158;205.646505439;237.024852464;0;87.247906102
2048;2;56;76578.9250662;191.07973648;231.076822084;0;100.0655725565
2048;2;57;77159.2354432;175.32054608;222.120213635;0;133.9790978029
2048;2;58;77971.391923;160.018180873;214.328653502;0;139.3526570884
2048;2;59;74415.3036294;146.1906307393;208.567502015;0;148.1413662572
2048;2;60;72469.8231054;132.2953383112;202.464393709;0;170.4797262503
2048;2;61;69340.1435759;123.9146116339;193.938170716;0;161.6969410757
2048;2;62;67478.0051512;115.3135927231;190.926102819;0;181.2450769001
2048;2;63;65493.7483404;107.2946341522;185.262225903;0;203.6766603761
2048;2;64;62812.5807044;102.7149027277;193.046616518;0;209.4697983791
2048;2;65;61161.6836869;95.0211194544;196.426363189;0;238.8757816236
2048;2;66;60750.5072306;87.5019887642;192.041456896;0;257.1103466289
2048;2;67;59935.5476803;76.6827841799;166.903714799;0;287.4996577075
2048;2;68;61083.2239951;67.85472198;155.803798326;0;339.719275812
2048;2;69;58889.2844945;60.6416778741;140.095475484;0;356.9925815855
2048;2;70;56720.9029596;54.7576014137;96.8789989162;0;383.913800968
2048;2;71;56779.066266;48.1294454709;93.8597863081;0;391.610892919
2048;2;72;56563.9224415;43.0793851769;89.6250466238;0;478.551522086
2048;2;73;58038.156837;41.7886050266;88.2593906991;0;547.504364269
2048;2;74;59525.425641;35.4122197042;85.9920446584;0;625.861816244
2048;2;75;57740.2740303;36.5648817591;80.5997219157;0;684.867613178
2048;2;76;57692.2105416;32.2283101059;79.3675312328;0;755.445627728
2048;2;77;56482.370259;29.6780137455;74.4317759899;0;814.343043256
2048;2;78;54044.0171187;28.7538311863;72.8583805601;0;918.683920395
2048;2;79;51684.9622948;24.8152460642;69.8655013394;0;1023.434712227
2048;2;80;52363.9819329;21.8151041103;47.1136349927;0;1150.047014343
2048;2;81;53016.56346896;21.7378944787;44.122000641;0;1317.701865961
2048;2;82;51541.01657452;18.7472868169;41.5891466566;0;1482.167838978
2048;2;83;49799.44353098;16.4416572762;40.3853399008;0;1631.823685914
2048;2;84;47537.63868727;14.9202576733;37.572509328;0;1859.849112506
2048;2;85;41958.44947408;11.310264967;34.8394844818;0;1864.566036308
2048;2;86;38009.35284596;10.6681706707;32.2878333545;0;1970.821166023
2048;2;87;34297.92248976;8.5441422941;28.7474281513;0;2198.953716693
2048;2;88;31537.14987306;7.1427283238;27.653032707;0;2271.974778728
2048;2;89;28740.73346236;6.314546918;23.8465849629;0;2450.342773456
2048;2;90;25802.95783603;4.9359338098;12.1147173227;0;2642.310875056
2048;2;91;23044.75148877;3.7655052556;10.9233176341;0;2847.05403961
2048;2;92;19783.68608446;2.8037384858;9.4015017164;0;2848.334675223
2048;2;93;16516.25384403;2.4318683593;7.9388227959;0;2911.624746323
2048;2;94;13350.54687158;1.5067650941;6.420103638;0;2563.539458555
2048;2;95;10887.325881052;1.0503082724;5.0470104985;0;2554.842554415
2048;2;96;8397.10222353;0.6871493925;3.9246234318;0;2271.778491034
2048;2;97;6209.002715667;0.5861596399;2.9837838616;0;1960.178490017
2048;2;98;4673.414243776;0.1725150837;2.2698139655;0;1668.820383519
2048;2;99;3404.307393112;0.1709247337;1.6093768732;0;1355.653682642
2048;2;100;6147.4147661808;0.3168994585;2.8719745086;0;3290.439214221
2049;1;0;59044.083325509;551.545684064;70.1299985191;0;92.9360297233
2049;1;1;59600.434714257;878.921831541;374.5024374782;0;16.2028263334
2049;1;2;60009.350804;833.977967765;417.0231088647;0;6.1950940493
2049;1;3;60303.75635023;834.97449908;472.4379123193;0;5.2972717441
2049;1;4;60438.50285082;766.022017343;499.6740177419;0;4.6261266369
2049;1;5;60427.81127172;717.161417121;530.4036037912;0;5.2287134171
2049;1;6;60321.94594877;682.050981485;528.0687881038;0;4.0371695022
2049;1;7;60144.12983742;644.004353934;507.4908000782;0;3.491770909
2049;1;8;59944.20332646;616.101565611;447.474912159;0;2.8225430759
2049;1;9;59734.46401999;597.965783554;400.864064428;0;3.2848049792
2049;1;10;59409.99543536;581.916997254;358.162473324;0;3.7579095734
2049;1;11;59096.93694948;565.950673303;328.540728702;0;3.7439317081
2049;1;12;58806.69459586;547.744798651;298.615969394;0;4.1927349367
2049;1;13;58569.37052548;533.069424128;271.188067188;0;5.4460821357
2049;1;14;58424.14029913;525.004439842;239.334391344;0;6.9870518165
2049;1;15;58258.47530069;510.547623684;211.314001148;2.7209714805;8.0975241475
2049;1;16;58272.0413819;528.961976753;181.263893086;5.3746660459;8.7088920623
2049;1;17;57530.6443146;515.571055006;145.562135942;6.0187346103;10.4787630005
2049;1;18;56907.1551884;535.430925905;129.576983828;16.5398289251;10.5811500678
2049;1;19;56422.2897714;629.258229835;200.209978503;37.9419284124;16.4738221777
2049;1;20;56127.5779405;767.293877006;262.066552945;71.7812410556;16.0976605748
2049;1;21;56004.3236692;895.621326444;311.872096167;148.4300904675;23.3742395395
2049;1;22;56858.4112319;1112.403661761;363.809551936;291.781918909;17.8026096404
2049;1;23;58071.0117551;1334.991366258;455.755098121;484.723556221;29.4990405003
2049;1;24;59251.1370901;1500.560973904;556.844024853;742.124881169;24.81757931
2049;1;25;60308.1984137;1593.99618834;650.610157639;1001.055068312;24.2309952125
2049;1;26;61637.5593251;1625.65901015;739.150232676;1398.625950713;27.6149488756
2049;1;27;64571.0463441;1659.46002838;804.838534256;1897.861798442;27.6933347881
2049;1;28;69302.676194;1655.71161259;868.384427883;2656.501485717;34.2174014475
2049;1;29;69806.3373334;1654.68665092;882.966558503;3258.159027572;35.5942352386
2049;1;30;71242.892579;1636.50444726;901.183554001;3905.34129425;37.0462857215
2049;1;31;72571.3214947;1605.79771218;892.833424273;4443.3200907;32.5313347614
2049;1;32;73356.5223614;1546.56131154;878.026517162;4865.77690147;33.0105447886
2049;1;33;75693.7548865;1468.59335897;855.265886857;5151.60485804;35.7837422378
2049;1;34;75512.6659763;1390.08553343;841.324302857;4990.35876218;37.7202290591
2049;1;35;76058.2492324;1314.62578262;832.665440922;4746.47868693;42.0691117639
2049;1;36;75935.6401636;1224.58005864;821.290287202;4207.29502171;42.7525102613
2049;1;37;76392.9646259;1140.5822109;807.133092983;3602.28845075;39.0496489253
2049;1;38;75985.9987175;1061.040027528;785.445439991;2991.66539806;43.0441936651
2049;1;39;78213.180136;989.632405557;759.609481735;2450.677858408;52.4828346537
2049;1;40;76717.3961668;918.835944266;726.271273438;1805.295771918;51.7537984669
2049;1;41;76169.7649699;858.001634923;690.428209525;1265.260383153;49.2630816719
2049;1;42;75190.3890383;791.648236992;660.234706356;884.985043382;43.7918875127
2049;1;43;74685.6171415;728.436589788;623.94868844;559.096177206;60.7037738412
2049;1;44;72550.4427194;675.794996538;597.386887815;318.566989873;56.7946187523
2049;1;45;72415.2866979;631.7692862;569.266015437;186.896901462;56.1797645059
2049;1;46;71237.2763593;580.127254687;538.89715979;113.3698039339;60.7710025924
2049;1;47;69852.8307268;538.45677113;508.829080155;68.251414652;65.8908063841
2049;1;48;68153.3763657;489.793299307;483.054799194;37.4714319578;69.7292602898
2049;1;49;68832.8431975;456.649175587;479.634069794;41.9612816603;66.1604285968
2049;1;50;70305.9883348;411.75321962;496.848203922;0;75.78700507
2049;1;51;68091.220341;381.911881594;434.706902549;0;78.9502006054
2049;1;52;66431.5294992;354.243972208;389.960587514;0;86.6769522369
2049;1;53;67865.2147324;324.3326758;372.025159243;0;117.473957327
2049;1;54;71478.9480847;303.564537981;365.953042358;0;118.0670277122
2049;1;55;74668.811943;287.747862044;355.739046284;0;138.9635745417
2049;1;56;76517.1958483;264.404856272;336.310429672;0;166.1787392007
2049;1;57;78854.3191973;238.437207984;319.695753285;0;184.1860624101
2049;1;58;79494.0217223;223.668360962;305.57475619;0;187.7893758468
2049;1;59;79614.6199785;207.308401915;295.200189561;0;223.8886064316
2049;1;60;75794.4210389;189.01228719;280.445132852;0;236.6487702061
2049;1;61;73962.8745876;175.667821334;272.681395918;0;238.9770776316
2049;1;62;69496.6263728;164.761653001;262.673849164;0;257.4810891511
2049;1;63;68273.9078373;156.189243111;256.836448628;0;283.3230515706
2049;1;64;66631.3563865;144.481221943;263.439322335;0;320.744727555
2049;1;65;63646.2364362;139.3854035482;250.270716479;0;334.965437543
2049;1;66;61600.1113205;121.2433977956;237.911346721;0;363.605355759
2049;1;67;61240.5215758;105.7438203677;204.997106111;0;387.428226904
2049;1;68;59425.6518482;92.1143555597;178.066886664;0;436.367458178
2049;1;69;60539.2270373;80.3300649524;169.139001257;0;484.321931672
2049;1;70;58273.8223811;69.0542767627;127.946014967;0;519.169615275
2049;1;71;55694.0459406;61.8636470685;121.912062653;0;553.402027488
2049;1;72;55659.4634962;55.73842177;116.383324513;0;628.087183606
2049;1;73;55320.4673245;49.9633776277;112.248447747;0;696.601221638
2049;1;74;56154.6231752;45.4915226758;108.623120006;0;754.394791212
2049;1;75;57355.9320683;40.8471906129;105.119717614;0;882.076629721
2049;1;76;55112.2491529;35.6341653264;97.5687776547;0;939.558795966
2049;1;77;54767.31226;32.7529787001;94.9728904728;0;1037.673876142
2049;1;78;53177.9562161;29.1620447271;87.631308438;0;1161.062850885
2049;1;79;50191.8304915;25.9479501629;85.6152369337;0;1250.39547607
2049;1;80;47866.7720755;22.059157682;56.7579163067;0;1314.047153678
2049;1;81;47827.226233;18.0911835592;54.9712827637;0;1533.268260014
2049;1;82;48140.58117045;16.7928384158;51.2430971337;0;1737.521501383
2049;1;83;46255.15399794;14.350356371;48.677440762;0;1945.639874845
2049;1;84;43594.21208345;12.7661218889;46.1691207325;0;2239.735911239
2049;1;85;40449.69806841;10.7018577558;42.6865926681;0;2361.264587398
2049;1;86;35164.65183972;9.055102787;38.5956194399;0;2421.615670779
2049;1;87;30559.43683542;6.8518932414;34.5884655791;0;2489.285703986
2049;1;88;26565.15726053;6.0598157303;29.0785675037;0;2553.077981402
2049;1;89;23129.27509794;4.6726352266;26.8957888153;0;2674.573464725
2049;1;90;20177.18664103;4.2718127358;17.6175050916;0;2832.996270498
2049;1;91;17068.80731696;3.3044259912;14.7183232589;0;2701.953367149
2049;1;92;14122.99221058;2.2839595612;12.4640163735;0;2699.42100372
2049;1;93;11490.56766857;1.600761598;10.0421770949;0;2492.878527757
2049;1;94;8666.94350842;0.7135407795;7.5816793031;0;2281.506395491
2049;1;95;6315.961433273;0.52372728;5.7772792783;0;2005.525531569
2049;1;96;4590.989457389;0.3386589052;3.9782794391;0;1711.6395639
2049;1;97;3101.093713212;0.3287826131;2.7282895292;0;1340.530016972
2049;1;98;2012.196385797;0.1882988845;1.8011707489;0;952.4585933541
2049;1;99;1380.399277103;0.1154729415;1.2531936906;0;674.986015691
2049;1;100;2168.8159788406;0.3344702611;1.9913663414;0;1349.291041641
2049;2;0;55841.2167358;539.750979248;66.3101247585;0;70.3836658681
2049;2;1;56382.152940057;838.525005732;354.3168547561;0;7.9175849347
2049;2;2;56767.56580826;785.731978526;394.4836235968;0;4.4311980546
2049;2;3;57041.53873951;784.407828076;446.6179758075;0;4.7720452773
2049;2;4;57160.91258241;715.398234763;471.9862882768;0;4.3348102828
2049;2;5;57147.83862459;672.856955633;500.8453268435;0;3.6458034297
2049;2;6;57044.11859941;639.842813058;498.7461673084;0;3.197924856
2049;2;7;56870.11843589;602.692178735;479.3210242897;0;3.6499129951
2049;2;8;56667.01780489;568.684924994;422.4749334889;0;3.6196659295
2049;2;9;56459.48999511;555.210302207;378.252887156;0;2.9699732566
2049;2;10;56136.16490122;532.267307515;337.737953878;0;2.9460649319
2049;2;11;55825.83665512;519.449433568;309.471719811;0;3.2799776183
2049;2;12;55531.59500179;495.925958036;280.93431942;0;3.2460010892
2049;2;13;55283.88530763;477.210744359;254.621671888;0;3.4276795453
2049;2;14;55123.80801794;468.677308727;224.184731883;0;3.7642773166
2049;2;15;54939.55973711;449.367418719;197.447244179;2.5717176471;4.6039656278
2049;2;16;54928.02141802;469.09220713;168.958327506;5.0798487292;4.5574832113
2049;2;17;54213.62587989;466.079531763;135.309578278;5.6885881097;4.6654779065
2049;2;18;53661.33547562;544.267908509;126.4498862693;15.6325673502;6.8705922678
2049;2;19;53312.512215;751.399974486;243.393387085;35.8606944474;8.4130024124
