year;sex;age;rate
2102;1;72;0.000872466548306876
2102;1;73;0.000795627273538668
2102;1;74;0.00073661928048607
2102;1;75;0.000665539506422164
2102;1;76;0.000583094127361669
2102;1;77;0.000539044960466776
2102;1;78;0.000484342778448711
2102;1;79;0.000433155508958339
2102;1;80;0.000363261442582387
2102;1;81;0.000287781490694097
2102;1;82;0.000272498538688408
2102;1;83;0.000235511447869722
2102;1;84;0.000212841981141581
2102;1;85;0.000183389383578023
2102;1;86;0.000157201595614469
2102;1;87;0.000125258568429452
2102;1;88;0.000116450718802381
2102;1;89;9.62699019615286e-05
2102;1;90;9.46151785662744e-05
2102;1;91;8.08846234108173e-05
2102;1;92;6.09176963305096e-05
2102;1;93;4.9576551569731e-05
2102;1;94;2.62889901065161e-05
2102;1;95;2.37616746406697e-05
2102;1;96;1.9380114194824e-05
2102;1;97;2.53971013088264e-05
2102;1;98;1.99965463214803e-05
2102;1;99;1.78501250760226e-05
2102;1;100;4.74894216440454e-05
2102;2;0;0.0186690641127633
2102;2;1;0.014345888153039
2102;2;2;0.013397029691696
2102;2;3;0.0133373944860771
2102;2;4;0.0121422847264949
2102;2;5;0.0114131127594956
2102;2;6;0.0108492772729696
2102;2;7;0.0102173915708105
2102;2;8;0.00963276571397299
2102;2;9;0.00938529020744506
2102;2;10;0.00897131622932532
2102;2;11;0.00872281508422614
2102;2;12;0.00829137361184517
2102;2;13;0.00793961336422392
2102;2;14;0.00775715216294712
2102;2;15;0.00739526878424963
2102;2;16;0.00767242155032463
2102;2;17;0.00757833332196003
2102;2;18;0.00879090716533026
2102;2;19;0.012026861958242
2102;2;20;0.0144412631794184
2102;2;21;0.0160243233829803
2102;2;22;0.0192900266129074
2102;2;23;0.0225857504155391
2102;2;24;0.024595539417943
2102;2;25;0.0253954598362233
2102;2;26;0.0251744165178404
2102;2;27;0.0246657297566306
2102;2;28;0.0242248386601447
2102;2;29;0.023381192072023
2102;2;30;0.0223452043193198
2102;2;31;0.021172769290059
2102;2;32;0.0198648032835311
2102;2;33;0.0183414681825259
2102;2;34;0.0171410979781534
2102;2;35;0.0156317972620631
2102;2;36;0.0143559650139944
2102;2;37;0.0131531985786315
2102;2;38;0.0122328976030934
2102;2;39;0.0111984423637896
2102;2;40;0.0103044927603286
2102;2;41;0.00959866947921321
2102;2;42;0.00877723207607689
2102;2;43;0.00801628721981216
2102;2;44;0.00727845808856783
2102;2;45;0.00663390317167152
2102;2;46;0.00601229846778842
2102;2;47;0.00554921462829533
2102;2;48;0.00500827694908055
2102;2;49;0.00455993035473103
2102;2;50;0.00421111818885668
2102;2;51;0.00388564897694304
2102;2;52;0.00362649460297414
2102;2;53;0.0033321948220214
2102;2;54;0.00310821199837317
2102;2;55;0.00288239556395765
2102;2;56;0.00268559626713096
2102;2;57;0.00247281913603498
2102;2;58;0.00226635449346083
2102;2;59;0.00208071123524684
2102;2;60;0.00189438324664233
2102;2;61;0.00178570199903397
2102;2;62;0.00167330321335035
2102;2;63;0.00157133854922259
2102;2;64;0.00151809815776235
2102;2;65;0.0014178485453614
2102;2;66;0.00131757932432268
2102;2;67;0.00116555287330305
2102;2;68;0.00104099086480311
2102;2;69;0.000937899261213777
2102;2;70;0.000861692238414732
2102;2;71;0.000770340035908016
2102;2;72;0.000700503057481519
2102;2;73;0.000689239925400636
2102;2;74;0.0005928288852959
2102;2;75;0.000613791380940607
2102;2;76;0.000542165384634655
2102;2;77;0.000500898437160901
2102;2;78;0.000488174340190626
2102;2;79;0.000420755729211617
2102;2;80;0.000365557411531541
2102;2;81;0.000347356366129155
2102;2;82;0.000306975498204217
2102;2;83;0.000270809074016798
2102;2;84;0.00024702617672305
2102;2;85;0.000191583876227388
2102;2;86;0.000180806718238764
2102;2;87;0.000152728524432313
2102;2;88;0.000131279784903025
2102;2;89;0.000122214571405017
2102;2;90;0.000100604650873131
2102;2;91;8.27313783064144e-05
2102;2;92;6.5534131376583e-05
2102;2;93;6.44101631756863e-05
2102;2;94;4.58289220082778e-05
2102;2;95;3.72783548204029e-05
2102;2;96;2.9229339642309e-05
2102;2;97;3.12850839243976e-05
2102;2;98;1.18224918978946e-05
2102;2;99;1.54588054704626e-05
2102;2;100;2.39112153957732e-05
2103;1;0;0.0179628445817035
2103;1;1;0.0141672551839387
2103;1;2;0.0134009186311047
