year;sex;age;flow;N
2023;1;76;comorb_comorb;1763
2023;1;76;comorb_cvd;253
2023;1;76;comorb_healthy;35
2023;1;76;cvd_cancer;23
2023;1;76;cvd_comorb;437
2023;1;76;cvd_cvd;12464
2023;1;76;cvd_healthy;982
2023;1;76;healthy_cancer;791
2023;1;76;healthy_comorb;148
2023;1;76;healthy_cvd;1950
2023;1;76;healthy_healthy;29102
2023;1;77;NA_cancer;2
2023;1;77;NA_cvd;13
2023;1;77;NA_healthy;51
2023;1;77;cancer_cancer;2556
2023;1;77;cancer_comorb;235
2023;1;77;cancer_cvd;29
2023;1;77;cancer_healthy;437
2023;1;77;comorb_cancer;72
2023;1;77;comorb_comorb;1886
2023;1;77;comorb_cvd;279
2023;1;77;comorb_healthy;27
2023;1;77;cvd_cancer;24
2023;1;77;cvd_comorb;440
2023;1;77;cvd_cvd;12982
2023;1;77;cvd_healthy;995
2023;1;77;healthy_cancer;801
2023;1;77;healthy_comorb;158
2023;1;77;healthy_cvd;2088
2023;1;77;healthy_healthy;27466
2023;1;78;NA_cancer;1
2023;1;78;NA_cvd;4
2023;1;78;NA_healthy;40
2023;1;78;cancer_cancer;2537
2023;1;78;cancer_comorb;259
2023;1;78;cancer_cvd;38
2023;1;78;cancer_healthy;426
2023;1;78;comorb_cancer;78
2023;1;78;comorb_comorb;1972
2023;1;78;comorb_cvd;319
2023;1;78;comorb_healthy;34
2023;1;78;cvd_cancer;26
2023;1;78;cvd_comorb;482
2023;1;78;cvd_cvd;13034
2023;1;78;cvd_healthy;944
2023;1;78;healthy_cancer;764
2023;1;78;healthy_comorb;177
2023;1;78;healthy_cvd;2145
2023;1;78;healthy_healthy;25717
2023;1;79;NA_cancer;1
2023;1;79;NA_comorb;1
2023;1;79;NA_cvd;5
2023;1;79;NA_healthy;38
2023;1;79;cancer_cancer;2404
2023;1;79;cancer_comorb;270
2023;1;79;cancer_cvd;19
2023;1;79;cancer_healthy;413
2023;1;79;comorb_cancer;69
2023;1;79;comorb_comorb;2093
2023;1;79;comorb_cvd;328
2023;1;79;comorb_healthy;36
2023;1;79;cvd_cancer;21
2023;1;79;cvd_comorb;502
2023;1;79;cvd_cvd;13167
2023;1;79;cvd_healthy;906
2023;1;79;healthy_cancer;704
2023;1;79;healthy_comorb;195
2023;1;79;healthy_cvd;1947
2023;1;79;healthy_healthy;23020
2023;1;80;NA_cancer;3
2023;1;80;NA_comorb;1
2023;1;80;NA_cvd;6
2023;1;80;NA_healthy;27
2023;1;80;cancer_cancer;2118
2023;1;80;cancer_comorb;257
2023;1;80;cancer_cvd;40
2023;1;80;cancer_healthy;399
2023;1;80;comorb_cancer;74
2023;1;80;comorb_comorb;1904
2023;1;80;comorb_cvd;297
2023;1;80;comorb_healthy;24
2023;1;80;cvd_cancer;22
2023;1;80;cvd_comorb;443
2023;1;80;cvd_cvd;12311
2023;1;80;cvd_healthy;828
2023;1;80;healthy_cancer;636
2023;1;80;healthy_comorb;165
2023;1;80;healthy_cvd;1766
2023;1;80;healthy_healthy;19861
2023;1;81;NA_cancer;2
2023;1;81;NA_cvd;1
2023;1;81;NA_healthy;21
2023;1;81;cancer_cancer;1778
2023;1;81;cancer_comorb;210
2023;1;81;cancer_cvd;28
2023;1;81;cancer_healthy;340
2023;1;81;comorb_cancer;50
2023;1;81;comorb_comorb;1857
2023;1;81;comorb_cvd;281
2023;1;81;comorb_healthy;32
2023;1;81;cvd_cancer;18
2023;1;81;cvd_comorb;395
2023;1;81;cvd_cvd;11568
2023;1;81;cvd_healthy;773
2023;1;81;healthy_cancer;507
2023;1;81;healthy_comorb;148
2023;1;81;healthy_cvd;1680
2023;1;81;healthy_healthy;16911
2023;1;82;NA_cancer;1
2023;1;82;NA_cvd;3
2023;1;82;NA_healthy;21
2023;1;82;cancer_cancer;1477
2023;1;82;cancer_comorb;193
2023;1;82;cancer_cvd;28
2023;1;82;cancer_healthy;259
2023;1;82;comorb_cancer;49
2023;1;82;comorb_comorb;1622
2023;1;82;comorb_cvd;261
2023;1;82;comorb_healthy;22
2023;1;82;cvd_cancer;17
2023;1;82;cvd_comorb;317
2023;1;82;cvd_cvd;9851
2023;1;82;cvd_healthy;611
2023;1;82;healthy_cancer;457
2023;1;82;healthy_comorb;135
2023;1;82;healthy_cvd;1407
2023;1;82;healthy_healthy;13474
2023;1;83;NA_cancer;1
2023;1;83;NA_cvd;3
2023;1;83;NA_healthy;18
2023;1;83;cancer_cancer;1277
2023;1;83;cancer_comorb;173
2023;1;83;cancer_cvd;19
2023;1;83;cancer_healthy;265
2023;1;83;comorb_cancer;53
2023;1;83;comorb_comorb;1510
2023;1;83;comorb_cvd;232
2023;1;83;comorb_healthy;19
2023;1;83;cvd_cancer;16
2023;1;83;cvd_comorb;325
2023;1;83;cvd_cvd;9212
2023;1;83;cvd_healthy;594
2023;1;83;healthy_cancer;410
2023;1;83;healthy_comorb;104
2023;1;83;healthy_cvd;1288
2023;1;83;healthy_healthy;11536
2023;1;84;NA_cvd;4
2023;1;84;NA_healthy;19
2023;1;84;cancer_cancer;1151
2023;1;84;cancer_comorb;144
2023;1;84;cancer_cvd;28
2023;1;84;cancer_healthy;201
2023;1;84;comorb_cancer;49
2023;1;84;comorb_comorb;1420
2023;1;84;comorb_cvd;244
2023;1;84;comorb_healthy;14
2023;1;84;cvd_cancer;14
2023;1;84;cvd_comorb;341
2023;1;84;cvd_cvd;8780
2023;1;84;cvd_healthy;520
2023;1;84;healthy_cancer;359
2023;1;84;healthy_comorb;103
2023;1;84;healthy_cvd;1224
2023;1;84;healthy_healthy;10358
2023;1;85;NA_cancer;1
2023;1;85;NA_cvd;1
2023;1;85;NA_healthy;10
2023;1;85;cancer_cancer;1009
2023;1;85;cancer_comorb;146
2023;1;85;cancer_cvd;23
2023;1;85;cancer_healthy;165
2023;1;85;comorb_cancer;33
2023;1;85;comorb_comorb;1260
2023;1;85;comorb_cvd;231
2023;1;85;comorb_healthy;22
2023;1;85;cvd_cancer;10
2023;1;85;cvd_comorb;292
2023;1;85;cvd_cvd;7974
2023;1;85;cvd_healthy;467
2023;1;85;healthy_cancer;283
2023;1;85;healthy_comorb;94
2023;1;85;healthy_cvd;1106
2023;1;85;healthy_healthy;8735
2023;1;86;NA_cvd;2
2023;1;86;NA_healthy;4
2023;1;86;cancer_cancer;791
2023;1;86;cancer_comorb;132
2023;1;86;cancer_cvd;19
2023;1;86;cancer_healthy;113
2023;1;86;comorb_cancer;38
2023;1;86;comorb_comorb;1204
2023;1;86;comorb_cvd;189
2023;1;86;comorb_healthy;17
2023;1;86;cvd_cancer;13
2023;1;86;cvd_comorb;250
2023;1;86;cvd_cvd;7127
2023;1;86;cvd_healthy;453
2023;1;86;healthy_cancer;234
2023;1;86;healthy_comorb;60
2023;1;86;healthy_cvd;968
2023;1;86;healthy_healthy;7168
2023;1;87;NA_cvd;1
2023;1;87;NA_healthy;9
2023;1;87;cancer_cancer;697
2023;1;87;cancer_comorb;114
2023;1;87;cancer_cvd;18
2023;1;87;cancer_healthy;84
2023;1;87;comorb_cancer;44
2023;1;87;comorb_comorb;999
2023;1;87;comorb_cvd;175
2023;1;87;comorb_healthy;11
2023;1;87;cvd_cancer;12
2023;1;87;cvd_comorb;211
2023;1;87;cvd_cvd;6301
2023;1;87;cvd_healthy;394
2023;1;87;healthy_cancer;215
2023;1;87;healthy_comorb;59
2023;1;87;healthy_cvd;919
2023;1;87;healthy_healthy;6143
2023;1;88;NA_cancer;1
2023;1;88;NA_cvd;1
2023;1;88;NA_healthy;5
2023;1;88;cancer_cancer;548
2023;1;88;cancer_comorb;102
2023;1;88;cancer_cvd;9
2023;1;88;cancer_healthy;93
2023;1;88;comorb_cancer;22
2023;1;88;comorb_comorb;937
2023;1;88;comorb_cvd;141
2023;1;88;comorb_healthy;11
2023;1;88;cvd_cancer;8
2023;1;88;cvd_comorb;197
2023;1;88;cvd_cvd;5410
2023;1;88;cvd_healthy;338
2023;1;88;healthy_cancer;135
2023;1;88;healthy_comorb;50
2023;1;88;healthy_cvd;803
2023;1;88;healthy_healthy;4908
2023;1;89;NA_comorb;1
2023;1;89;NA_cvd;1
2023;1;89;NA_healthy;6
2023;1;89;cancer_cancer;409
2023;1;89;cancer_comorb;92
2023;1;89;cancer_cvd;20
2023;1;89;cancer_healthy;97
2023;1;89;comorb_cancer;22
2023;1;89;comorb_comorb;743
2023;1;89;comorb_cvd;126
2023;1;89;comorb_healthy;10
2023;1;89;cvd_cancer;6
2023;1;89;cvd_comorb;169
2023;1;89;cvd_cvd;4619
2023;1;89;cvd_healthy;262
2023;1;89;healthy_cancer;112
2023;1;89;healthy_comorb;48
2023;1;89;healthy_cvd;635
2023;1;89;healthy_healthy;3886
2023;1;90;NA_cvd;1
2023;1;90;NA_healthy;5
2023;1;90;cancer_cancer;352
2023;1;90;cancer_comorb;77
2023;1;90;cancer_cvd;7
2023;1;90;cancer_healthy;68
2023;1;90;comorb_cancer;19
2023;1;90;comorb_comorb;595
2023;1;90;comorb_cvd;106
2023;1;90;comorb_healthy;10
2023;1;90;cvd_cancer;4
2023;1;90;cvd_comorb;101
2023;1;90;cvd_cvd;4054
2023;1;90;cvd_healthy;230
2023;1;90;healthy_cancer;85
2023;1;90;healthy_comorb;29
2023;1;90;healthy_cvd;609
2023;1;90;healthy_healthy;3194
2023;1;91;NA_healthy;2
2023;1;91;cancer_cancer;292
2023;1;91;cancer_comorb;60
2023;1;91;cancer_cvd;8
2023;1;91;cancer_healthy;52
2023;1;91;comorb_cancer;25
2023;1;91;comorb_comorb;489
2023;1;91;comorb_cvd;98
2023;1;91;comorb_healthy;10
2023;1;91;cvd_cancer;4
2023;1;91;cvd_comorb;109
2023;1;91;cvd_cvd;3432
2023;1;91;cvd_healthy;199
2023;1;91;healthy_cancer;83
2023;1;91;healthy_comorb;21
2023;1;91;healthy_cvd;549
2023;1;91;healthy_healthy;2552
2023;1;92;NA_healthy;2
2023;1;92;cancer_cancer;202
2023;1;92;cancer_comorb;41
2023;1;92;cancer_cvd;7
2023;1;92;cancer_healthy;37
2023;1;92;comorb_cancer;15
2023;1;92;comorb_comorb;456
2023;1;92;comorb_cvd;57
2023;1;92;comorb_healthy;2
2023;1;92;cvd_cancer;2
2023;1;92;cvd_comorb;65
2023;1;92;cvd_cvd;2845
2023;1;92;cvd_healthy;158
2023;1;92;healthy_cancer;57
2023;1;92;healthy_comorb;25
2023;1;92;healthy_cvd;414
2023;1;92;healthy_healthy;2051
2023;1;93;NA_healthy;1
2023;1;93;cancer_cancer;154
2023;1;93;cancer_comorb;42
2023;1;93;cancer_cvd;5
2023;1;93;cancer_healthy;35
2023;1;93;comorb_cancer;4
2023;1;93;comorb_comorb;311
2023;1;93;comorb_cvd;44
2023;1;93;comorb_healthy;3
2023;1;93;cvd_cancer;2
2023;1;93;cvd_comorb;56
2023;1;93;cvd_cvd;2296
2023;1;93;cvd_healthy;124
2023;1;93;healthy_cancer;34
2023;1;93;healthy_comorb;19
2023;1;93;healthy_cvd;299
2023;1;93;healthy_healthy;1607
2023;1;94;NA_healthy;2
2023;1;94;cancer_cancer;103
2023;1;94;cancer_comorb;42
2023;1;94;cancer_cvd;4
2023;1;94;cancer_healthy;27
2023;1;94;comorb_cancer;10
2023;1;94;comorb_comorb;222
2023;1;94;comorb_cvd;40
2023;1;94;comorb_healthy;4
2023;1;94;cvd_cancer;4
2023;1;94;cvd_comorb;49
2023;1;94;cvd_cvd;1680
2023;1;94;cvd_healthy;95
2023;1;94;healthy_cancer;34
2023;1;94;healthy_comorb;16
2023;1;94;healthy_cvd;246
2023;1;94;healthy_healthy;1125
2023;1;95;NA_healthy;2
2023;1;95;cancer_cancer;97
2023;1;95;cancer_comorb;22
2023;1;95;cancer_cvd;3
2023;1;95;cancer_healthy;17
2023;1;95;comorb_cancer;7
2023;1;95;comorb_comorb;171
2023;1;95;comorb_cvd;24
2023;1;95;cvd_cancer;1
2023;1;95;cvd_comorb;31
2023;1;95;cvd_cvd;1313
2023;1;95;cvd_healthy;56
2023;1;95;healthy_cancer;20
2023;1;95;healthy_comorb;6
2023;1;95;healthy_cvd;213
2023;1;95;healthy_healthy;828
2023;1;96;cancer_cancer;64
2023;1;96;cancer_comorb;13
2023;1;96;cancer_cvd;3
2023;1;96;cancer_healthy;7
2023;1;96;comorb_cancer;3
2023;1;96;comorb_comorb;136
2023;1;96;comorb_cvd;20
2023;1;96;comorb_healthy;1
2023;1;96;cvd_cancer;2
2023;1;96;cvd_comorb;24
2023;1;96;cvd_cvd;925
2023;1;96;cvd_healthy;38
2023;1;96;healthy_cancer;10
2023;1;96;healthy_comorb;4
2023;1;96;healthy_cvd;135
2023;1;96;healthy_healthy;575
2023;1;97;cancer_cancer;45
2023;1;97;cancer_comorb;9
2023;1;97;cancer_cvd;1
2023;1;97;cancer_healthy;5
2023;1;97;comorb_cancer;2
2023;1;97;comorb_comorb;89
2023;1;97;comorb_cvd;20
2023;1;97;comorb_healthy;1
2023;1;97;cvd_cancer;1
2023;1;97;cvd_comorb;11
2023;1;97;cvd_cvd;647
2023;1;97;cvd_healthy;25
2023;1;97;healthy_cancer;9
2023;1;97;healthy_comorb;6
2023;1;97;healthy_cvd;106
2023;1;97;healthy_healthy;404
2023;1;98;cancer_cancer;28
2023;1;98;cancer_comorb;9
2023;1;98;cancer_cvd;1
2023;1;98;cancer_healthy;6
2023;1;98;comorb_cancer;2
2023;1;98;comorb_comorb;71
2023;1;98;comorb_cvd;11
2023;1;98;cvd_cancer;1
2023;1;98;cvd_comorb;6
2023;1;98;cvd_cvd;419
2023;1;98;cvd_healthy;20
2023;1;98;healthy_cancer;4
2023;1;98;healthy_comorb;2
2023;1;98;healthy_cvd;72
2023;1;98;healthy_healthy;265
2023;1;99;NA_healthy;1
2023;1;99;cancer_cancer;20
2023;1;99;cancer_comorb;6
2023;1;99;cancer_cvd;2
2023;1;99;cancer_healthy;4
2023;1;99;comorb_cancer;2
2023;1;99;comorb_comorb;35
2023;1;99;comorb_cvd;4
2023;1;99;cvd_cancer;1
2023;1;99;cvd_comorb;11
2023;1;99;cvd_cvd;264
2023;1;99;cvd_healthy;13
2023;1;99;healthy_cancer;5
2023;1;99;healthy_cvd;38
2023;1;99;healthy_healthy;200
2023;1;100;cancer_cancer;27
2023;1;100;cancer_comorb;6
2023;1;100;cancer_cvd;1
2023;1;100;cancer_healthy;4
2023;1;100;comorb_cancer;2
2023;1;100;comorb_comorb;58
2023;1;100;comorb_cvd;12
2023;1;100;cvd_comorb;7
2023;1;100;cvd_cvd;324
2023;1;100;cvd_healthy;21
2023;1;100;healthy_cancer;2
2023;1;100;healthy_comorb;1
2023;1;100;healthy_cvd;67
2023;1;100;healthy_healthy;277
2023;2;0;NA_cancer;5
2023;2;0;NA_healthy;49115
2023;2;1;NA_healthy;874
2023;2;1;cancer_cancer;4
2023;2;1;healthy_cancer;16
2023;2;1;healthy_healthy;50717
2023;2;2;NA_healthy;725
2023;2;2;cancer_cancer;19
2023;2;2;healthy_cancer;15
2023;2;2;healthy_healthy;56174
2023;2;3;NA_healthy;652
2023;2;3;cancer_cancer;38
2023;2;3;healthy_cancer;16
2023;2;3;healthy_healthy;55653
2023;2;4;NA_healthy;597
2023;2;4;cancer_cancer;40
2023;2;4;cancer_comorb;3
2023;2;4;healthy_cancer;14
2023;2;4;healthy_cvd;238
2023;2;4;healthy_healthy;56452
2023;2;5;NA_healthy;575
2023;2;5;cancer_cancer;37
2023;2;5;cancer_healthy;6
2023;2;5;comorb_comorb;2
2023;2;5;cvd_cvd;147
2023;2;5;cvd_healthy;72
2023;2;5;healthy_cancer;9
2023;2;5;healthy_cvd;29
2023;2;5;healthy_healthy;57723
2023;2;6;NA_healthy;563
2023;2;6;cancer_cancer;41
2023;2;6;cancer_comorb;1
2023;2;6;cancer_healthy;4
2023;2;6;comorb_comorb;2
2023;2;6;comorb_healthy;1
2023;2;6;cvd_cvd;129
2023;2;6;cvd_healthy;37
2023;2;6;healthy_cancer;9
2023;2;6;healthy_comorb;1
2023;2;6;healthy_cvd;41
2023;2;6;healthy_healthy;57984
2023;2;7;NA_healthy;504
2023;2;7;cancer_cancer;42
2023;2;7;cancer_cvd;1
2023;2;7;cancer_healthy;8
2023;2;7;comorb_comorb;1
2023;2;7;cvd_cvd;128
2023;2;7;cvd_healthy;33
2023;2;7;healthy_cancer;7
2023;2;7;healthy_cvd;30
2023;2;7;healthy_healthy;60166
2023;2;8;NA_cvd;1
2023;2;8;NA_healthy;482
2023;2;8;cancer_cancer;30
2023;2;8;cancer_healthy;6
2023;2;8;comorb_comorb;2
2023;2;8;cvd_cvd;141
2023;2;8;cvd_healthy;19
2023;2;8;healthy_cancer;10
2023;2;8;healthy_cvd;29
2023;2;8;healthy_healthy;58842
2023;2;9;NA_healthy;501
2023;2;9;cancer_cancer;35
2023;2;9;cancer_comorb;1
2023;2;9;cancer_cvd;1
2023;2;9;cancer_healthy;10
2023;2;9;comorb_comorb;1
2023;2;9;cvd_cvd;170
2023;2;9;cvd_healthy;26
2023;2;9;healthy_cancer;11
2023;2;9;healthy_cvd;25
2023;2;9;healthy_healthy;60026
2023;2;10;NA_cvd;1
2023;2;10;NA_healthy;475
2023;2;10;cancer_cancer;29
2023;2;10;cancer_healthy;11
2023;2;10;comorb_comorb;1
2023;2;10;cvd_cvd;139
2023;2;10;cvd_healthy;21
2023;2;10;healthy_cancer;9
2023;2;10;healthy_cvd;26
2023;2;10;healthy_healthy;59631
2023;2;11;NA_cvd;1
2023;2;11;NA_healthy;429
2023;2;11;cancer_cancer;17
2023;2;11;cancer_comorb;1
2023;2;11;cancer_healthy;5
2023;2;11;comorb_comorb;1
2023;2;11;cvd_cvd;156
2023;2;11;cvd_healthy;18
2023;2;11;healthy_cancer;6
2023;2;11;healthy_cvd;34
2023;2;11;healthy_healthy;60385
2023;2;12;NA_healthy;467
2023;2;12;cancer_cancer;26
2023;2;12;cancer_comorb;1
2023;2;12;cancer_healthy;11
2023;2;12;comorb_comorb;1
2023;2;12;comorb_cvd;1
2023;2;12;comorb_healthy;1
2023;2;12;cvd_cvd;173
2023;2;12;cvd_healthy;22
2023;2;12;healthy_cancer;9
2023;2;12;healthy_comorb;1
2023;2;12;healthy_cvd;44
2023;2;12;healthy_healthy;59860
2023;2;13;NA_healthy;456
2023;2;13;cancer_cancer;22
2023;2;13;cancer_healthy;1
2023;2;13;comorb_comorb;4
2023;2;13;cvd_cvd;167
2023;2;13;cvd_healthy;27
2023;2;13;healthy_cancer;19
2023;2;13;healthy_comorb;1
2023;2;13;healthy_cvd;61
2023;2;13;healthy_healthy;62147
2023;2;14;NA_healthy;446
2023;2;14;cancer_cancer;31
2023;2;14;cancer_healthy;8
2023;2;14;comorb_comorb;5
2023;2;14;comorb_cvd;1
2023;2;14;cvd_cvd;223
2023;2;14;cvd_healthy;16
2023;2;14;healthy_cancer;13
2023;2;14;healthy_comorb;3
2023;2;14;healthy_cvd;63
2023;2;14;healthy_healthy;60496
2023;2;15;NA_healthy;410
2023;2;15;cancer_cancer;28
2023;2;15;cancer_healthy;10
2023;2;15;comorb_comorb;5
2023;2;15;comorb_healthy;2
2023;2;15;cvd_cvd;209
2023;2;15;cvd_healthy;16
2023;2;15;healthy_cancer;10
2023;2;15;healthy_comorb;1
2023;2;15;healthy_cvd;84
2023;2;15;healthy_healthy;59929
2023;2;16;NA_cancer;1
2023;2;16;NA_healthy;407
2023;2;16;cancer_cancer;34
2023;2;16;cancer_comorb;1
2023;2;16;cancer_healthy;8
2023;2;16;comorb_comorb;2
2023;2;16;comorb_cvd;1
2023;2;16;cvd_cvd;303
2023;2;16;cvd_healthy;24
2023;2;16;healthy_cancer;12
2023;2;16;healthy_comorb;2
2023;2;16;healthy_cvd;67
2023;2;16;healthy_healthy;59157
2023;2;17;NA_healthy;387
2023;2;17;cancer_cancer;35
2023;2;17;cancer_healthy;5
2023;2;17;comorb_comorb;2
2023;2;17;cvd_cvd;310
2023;2;17;cvd_healthy;22
2023;2;17;healthy_cancer;8
2023;2;17;healthy_cvd;94
2023;2;17;healthy_healthy;58986
2023;2;18;NA_healthy;567
2023;2;18;cancer_cancer;42
2023;2;18;cancer_healthy;9
2023;2;18;comorb_comorb;4
2023;2;18;cvd_comorb;1
2023;2;18;cvd_cvd;335
2023;2;18;cvd_healthy;24
2023;2;18;healthy_cancer;9
2023;2;18;healthy_cvd;117
2023;2;18;healthy_healthy;57204
2023;2;19;NA_healthy;717
2023;2;19;cancer_cancer;46
2023;2;19;cancer_comorb;1
2023;2;19;cancer_healthy;10
2023;2;19;comorb_comorb;3
2023;2;19;comorb_cvd;1
2023;2;19;cvd_cvd;440
2023;2;19;cvd_healthy;39
2023;2;19;healthy_cancer;10
2023;2;19;healthy_comorb;3
2023;2;19;healthy_cvd;95
2023;2;19;healthy_healthy;56629
2023;2;20;NA_cvd;2
2023;2;20;NA_healthy;872
2023;2;20;cancer_cancer;52
2023;2;20;cancer_healthy;9
2023;2;20;comorb_comorb;5
2023;2;20;cvd_cancer;1
2023;2;20;cvd_cvd;438
2023;2;20;cvd_healthy;44
2023;2;20;healthy_cancer;19
2023;2;20;healthy_comorb;1
2023;2;20;healthy_cvd;118
2023;2;20;healthy_healthy;56143
2023;2;21;NA_healthy;1005
2023;2;21;cancer_cancer;69
2023;2;21;cancer_healthy;11
2023;2;21;comorb_comorb;4
2023;2;21;comorb_cvd;2
2023;2;21;cvd_cvd;450
2023;2;21;cvd_healthy;54
2023;2;21;healthy_cancer;19
2023;2;21;healthy_comorb;2
2023;2;21;healthy_cvd;122
2023;2;21;healthy_healthy;54897
2023;2;22;NA_healthy;1340
2023;2;22;cancer_cancer;48
2023;2;22;cancer_comorb;1
2023;2;22;cancer_healthy;19
2023;2;22;comorb_comorb;2
2023;2;22;comorb_cvd;1
2023;2;22;cvd_cvd;474
2023;2;22;cvd_healthy;71
2023;2;22;healthy_cancer;20
2023;2;22;healthy_comorb;2
2023;2;22;healthy_cvd;96
2023;2;22;healthy_healthy;52795
2023;2;23;NA_cvd;1
2023;2;23;NA_healthy;1629
2023;2;23;cancer_cancer;61
2023;2;23;cancer_healthy;6
2023;2;23;comorb_comorb;4
2023;2;23;cvd_cvd;454
2023;2;23;cvd_healthy;88
2023;2;23;healthy_cancer;24
2023;2;23;healthy_comorb;1
2023;2;23;healthy_cvd;112
2023;2;23;healthy_healthy;53342
2023;2;24;NA_cvd;1
2023;2;24;NA_healthy;1785
2023;2;24;cancer_cancer;70
2023;2;24;cancer_comorb;2
2023;2;24;cancer_healthy;9
2023;2;24;comorb_comorb;4
2023;2;24;comorb_cvd;2
2023;2;24;cvd_cvd;442
2023;2;24;cvd_healthy;67
2023;2;24;healthy_cancer;22
2023;2;24;healthy_comorb;4
2023;2;24;healthy_cvd;107
2023;2;24;healthy_healthy;53334
2023;2;25;NA_cancer;3
2023;2;25;NA_cvd;2
2023;2;25;NA_healthy;1824
2023;2;25;cancer_cancer;77
2023;2;25;cancer_healthy;8
2023;2;25;comorb_comorb;3
2023;2;25;comorb_healthy;3
2023;2;25;cvd_cvd;467
2023;2;25;cvd_healthy;64
2023;2;25;healthy_cancer;32
2023;2;25;healthy_cvd;100
2023;2;25;healthy_healthy;54041
2023;2;26;NA_healthy;1734
2023;2;26;cancer_cancer;87
2023;2;26;cancer_comorb;1
2023;2;26;cancer_healthy;12
2023;2;26;comorb_comorb;3
2023;2;26;comorb_cvd;1
2023;2;26;cvd_comorb;1
2023;2;26;cvd_cvd;461
2023;2;26;cvd_healthy;57
2023;2;26;healthy_cancer;18
2023;2;26;healthy_cvd;133
2023;2;26;healthy_healthy;55309
2023;2;27;NA_cancer;1
2023;2;27;NA_cvd;2
2023;2;27;NA_healthy;1752
2023;2;27;cancer_cancer;84
2023;2;27;cancer_healthy;23
2023;2;27;comorb_comorb;6
2023;2;27;comorb_cvd;1
2023;2;27;cvd_cvd;507
2023;2;27;cvd_healthy;55
2023;2;27;healthy_cancer;44
2023;2;27;healthy_comorb;1
2023;2;27;healthy_cvd;136
2023;2;27;healthy_healthy;58273
2023;2;28;NA_cancer;2
2023;2;28;NA_cvd;2
2023;2;28;NA_healthy;1718
2023;2;28;cancer_cancer;108
2023;2;28;cancer_healthy;25
2023;2;28;comorb_comorb;3
2023;2;28;cvd_cvd;561
2023;2;28;cvd_healthy;72
2023;2;28;healthy_cancer;42
2023;2;28;healthy_comorb;3
2023;2;28;healthy_cvd;134
2023;2;28;healthy_healthy;62364
2023;2;29;NA_healthy;1697
2023;2;29;cancer_cancer;153
2023;2;29;cancer_comorb;2
2023;2;29;cancer_healthy;25
2023;2;29;comorb_cancer;1
2023;2;29;comorb_comorb;6
2023;2;29;comorb_cvd;3
2023;2;29;cvd_comorb;2
2023;2;29;cvd_cvd;638
2023;2;29;cvd_healthy;78
2023;2;29;healthy_cancer;51
2023;2;29;healthy_comorb;1
2023;2;29;healthy_cvd;149
2023;2;29;healthy_healthy;67415
2023;2;30;NA_cancer;1
2023;2;30;NA_cvd;2
2023;2;30;NA_healthy;1569
2023;2;30;cancer_cancer;175
2023;2;30;cancer_comorb;1
2023;2;30;cancer_healthy;35
2023;2;30;comorb_comorb;6
2023;2;30;comorb_cvd;2
2023;2;30;cvd_comorb;1
2023;2;30;cvd_cvd;683
2023;2;30;cvd_healthy;84
2023;2;30;healthy_cancer;74
2023;2;30;healthy_cvd;179
2023;2;30;healthy_healthy;70095
2023;2;31;NA_cancer;2
2023;2;31;NA_cvd;1
2023;2;31;NA_healthy;1596
2023;2;31;cancer_cancer;187
2023;2;31;cancer_comorb;1
2023;2;31;cancer_cvd;1
2023;2;31;cancer_healthy;37
2023;2;31;comorb_cancer;2
2023;2;31;comorb_comorb;9
2023;2;31;comorb_cvd;3
2023;2;31;cvd_comorb;1
2023;2;31;cvd_cvd;752
2023;2;31;cvd_healthy;100
2023;2;31;healthy_cancer;66
2023;2;31;healthy_comorb;2
2023;2;31;healthy_cvd;167
2023;2;31;healthy_healthy;72888
2023;2;32;NA_cancer;1
2023;2;32;NA_cvd;3
2023;2;32;NA_healthy;1353
2023;2;32;cancer_cancer;224
2023;2;32;cancer_comorb;2
2023;2;32;cancer_healthy;36
2023;2;32;comorb_comorb;8
2023;2;32;cvd_comorb;2
2023;2;32;cvd_cvd;782
2023;2;32;cvd_healthy;104
2023;2;32;healthy_cancer;79
2023;2;32;healthy_cvd;199
2023;2;32;healthy_healthy;74405
2023;2;33;NA_cvd;3
2023;2;33;NA_healthy;1338
2023;2;33;cancer_cancer;275
2023;2;33;cancer_comorb;5
2023;2;33;cancer_cvd;1
2023;2;33;cancer_healthy;47
2023;2;33;comorb_comorb;13
2023;2;33;comorb_cvd;2
2023;2;33;cvd_comorb;3
2023;2;33;cvd_cvd;839
2023;2;33;cvd_healthy;99
2023;2;33;healthy_cancer;90
2023;2;33;healthy_comorb;1
2023;2;33;healthy_cvd;198
2023;2;33;healthy_healthy;75866
2023;2;34;NA_cancer;1
2023;2;34;NA_cvd;3
2023;2;34;NA_healthy;1211
2023;2;34;cancer_cancer;290
2023;2;34;cancer_comorb;4
2023;2;34;cancer_healthy;48
2023;2;34;comorb_cancer;1
2023;2;34;comorb_comorb;15
2023;2;34;comorb_cvd;2
2023;2;34;cvd_comorb;1
2023;2;34;cvd_cvd;866
2023;2;34;cvd_healthy;87
2023;2;34;healthy_cancer;89
2023;2;34;healthy_comorb;4
2023;2;34;healthy_cvd;180
2023;2;34;healthy_healthy;72802
2023;2;35;NA_cancer;2
2023;2;35;NA_cvd;1
2023;2;35;NA_healthy;1091
2023;2;35;cancer_cancer;286
2023;2;35;cancer_comorb;5
2023;2;35;cancer_healthy;71
2023;2;35;comorb_cancer;2
2023;2;35;comorb_comorb;11
